"PID","HHID","h6q23_1","h6q23","wgt_X"
"P40210-009","H40210-04-01",2,1,3219.75244140625
"P40210-009","H40210-04-01",7,2,3219.75244140625
"P40210-009","H40210-04-01",19,2,3219.75244140625
"P40210-009","H40210-04-01",13,2,3219.75244140625
"P40210-009","H40210-04-01",12,2,3219.75244140625
"P40210-009","H40210-04-01",15,2,3219.75244140625
"P40210-009","H40210-04-01",16,2,3219.75244140625
"P40210-009","H40210-04-01",99,2,3219.75244140625
"P40404-008","H40404-04-01",2,1,2133.70678710938
"P40404-008","H40404-04-01",8,2,2133.70678710938
"P40404-008","H40404-04-01",6,2,2133.70678710938
"P40404-008","H40404-04-01",17,2,2133.70678710938
"P40404-008","H40404-04-01",15,2,2133.70678710938
"P40404-008","H40404-04-01",16,2,2133.70678710938
"P40404-008","H40404-04-01",18,2,2133.70678710938
"P40404-008","H40404-04-01",13,2,2133.70678710938
"P40404-008","H40404-04-01",7,2,2133.70678710938
"P40404-008","H40404-04-01",19,2,2133.70678710938
"P40404-008","H40404-04-01",12,2,2133.70678710938
"P40404-008","H40404-04-01",1,2,2133.70678710938
"P40404-008","H40404-04-01",11,2,2133.70678710938
"P40404-008","H40404-04-01",14,2,2133.70678710938
"P40404-008","H40404-04-01",99,2,2133.70678710938
"P40408-003","H40408-04-01",7,2,2133.70678710938
"P40408-003","H40408-04-01",13,2,2133.70678710938
"P40408-003","H40408-04-01",19,2,2133.70678710938
"P40408-003","H40408-04-01",1,2,2133.70678710938
"P40408-003","H40408-04-01",11,2,2133.70678710938
"P40408-003","H40408-04-01",17,2,2133.70678710938
"P40408-003","H40408-04-01",8,1,2133.70678710938
"P40408-003","H40408-04-01",18,2,2133.70678710938
"P40408-003","H40408-04-01",2,2,2133.70678710938
"P40408-003","H40408-04-01",12,2,2133.70678710938
"P40408-003","H40408-04-01",15,1,2133.70678710938
"P40408-003","H40408-04-01",99,2,2133.70678710938
"P40408-003","H40408-04-01",14,2,2133.70678710938
"P40408-003","H40408-04-01",16,2,2133.70678710938
"P40408-003","H40408-04-01",6,2,2133.70678710938
"P40608-004","H40608-04-01",17,2,5655.76318359375
"P40608-004","H40608-04-01",2,2,5655.76318359375
"P40608-004","H40608-04-01",8,1,5655.76318359375
"P40608-004","H40608-04-01",6,2,5655.76318359375
"P40608-004","H40608-04-01",12,2,5655.76318359375
"P40608-004","H40608-04-01",13,2,5655.76318359375
"P40608-004","H40608-04-01",15,2,5655.76318359375
"P40608-004","H40608-04-01",14,2,5655.76318359375
"P40608-004","H40608-04-01",16,2,5655.76318359375
"P40608-004","H40608-04-01",18,2,5655.76318359375
"P40608-004","H40608-04-01",99,2,5655.76318359375
"P40608-004","H40608-04-01",19,2,5655.76318359375
"P40608-004","H40608-04-01",7,2,5655.76318359375
"P40608-004","H40608-04-01",1,2,5655.76318359375
"P40608-004","H40608-04-01",11,2,5655.76318359375
"P40803-004","H40803-04-01",2,1,3741.4892578125
"P40803-004","H40803-04-01",13,2,3741.4892578125
"P40803-004","H40803-04-01",14,2,3741.4892578125
"P40803-004","H40803-04-01",15,2,3741.4892578125
"P40803-004","H40803-04-01",12,2,3741.4892578125
"P40803-004","H40803-04-01",99,2,3741.4892578125
"P40803-004","H40803-04-01",19,2,3741.4892578125
"P40803-004","H40803-04-01",18,2,3741.4892578125
"P40803-004","H40803-04-01",1,2,3741.4892578125
"P40803-004","H40803-04-01",7,2,3741.4892578125
"P40803-004","H40803-04-01",8,2,3741.4892578125
"P40803-004","H40803-04-01",17,2,3741.4892578125
"P40803-004","H40803-04-01",11,2,3741.4892578125
"P40803-004","H40803-04-01",6,2,3741.4892578125
"P40803-004","H40803-04-01",16,2,3741.4892578125
"P40910-004","H40910-04-01",99,2,4667.84765625
"P40910-004","H40910-04-01",16,2,4667.84765625
"P40910-004","H40910-04-01",6,2,4667.84765625
"P40910-004","H40910-04-01",8,2,4667.84765625
"P40910-004","H40910-04-01",1,2,4667.84765625
"P40910-004","H40910-04-01",2,1,4667.84765625
"P40910-004","H40910-04-01",11,2,4667.84765625
"P40910-004","H40910-04-01",14,2,4667.84765625
"P40910-004","H40910-04-01",7,2,4667.84765625
"P40910-004","H40910-04-01",18,2,4667.84765625
"P40910-004","H40910-04-01",17,2,4667.84765625
"P40910-004","H40910-04-01",15,2,4667.84765625
"P40910-004","H40910-04-01",12,2,4667.84765625
"P40910-004","H40910-04-01",13,2,4667.84765625
"P40910-004","H40910-04-01",19,2,4667.84765625
"P41103-003","H41103-04-01",2,1,3022.623046875
"P41103-003","H41103-04-01",8,2,3022.623046875
"P41103-003","H41103-04-01",12,2,3022.623046875
"P41103-003","H41103-04-01",15,2,3022.623046875
"P41103-003","H41103-04-01",18,2,3022.623046875
"P41103-003","H41103-04-01",6,2,3022.623046875
"P41103-003","H41103-04-01",99,2,3022.623046875
"P41103-003","H41103-04-01",11,2,3022.623046875
"P41103-003","H41103-04-01",17,1,3022.623046875
"P41103-003","H41103-04-01",19,2,3022.623046875
"P41103-003","H41103-04-01",16,2,3022.623046875
"P41103-003","H41103-04-01",14,2,3022.623046875
"P41103-003","H41103-04-01",13,2,3022.623046875
"P41103-003","H41103-04-01",1,2,3022.623046875
"P41103-003","H41103-04-01",7,2,3022.623046875
"P41201-006","H41201-04-01",8,2,5796.548828125
"P41201-006","H41201-04-01",15,2,5796.548828125
"P41201-006","H41201-04-01",6,2,5796.548828125
"P41201-006","H41201-04-01",13,2,5796.548828125
"P41201-006","H41201-04-01",18,2,5796.548828125
"P41201-006","H41201-04-01",19,2,5796.548828125
"P41201-006","H41201-04-01",17,2,5796.548828125
"P41201-006","H41201-04-01",2,2,5796.548828125
"P41201-006","H41201-04-01",14,2,5796.548828125
"P41201-006","H41201-04-01",16,2,5796.548828125
"P41201-006","H41201-04-01",99,2,5796.548828125
"P41201-006","H41201-04-01",1,2,5796.548828125
"P41201-006","H41201-04-01",11,2,5796.548828125
"P41201-006","H41201-04-01",12,2,5796.548828125
"P41201-006","H41201-04-01",7,2,5796.548828125
"P41204-008","H41204-04-01",12,2,5796.548828125
"P41204-008","H41204-04-01",8,2,5796.548828125
"P41204-008","H41204-04-01",1,2,5796.548828125
"P41204-008","H41204-04-01",11,2,5796.548828125
"P41204-008","H41204-04-01",15,2,5796.548828125
"P41204-008","H41204-04-01",6,2,5796.548828125
"P41204-008","H41204-04-01",18,2,5796.548828125
"P41204-008","H41204-04-01",17,2,5796.548828125
"P41204-008","H41204-04-01",16,1,5796.548828125
"P41204-008","H41204-04-01",99,2,5796.548828125
"P41204-008","H41204-04-01",13,2,5796.548828125
"P41204-008","H41204-04-01",7,2,5796.548828125
"P41204-008","H41204-04-01",14,2,5796.548828125
"P41204-008","H41204-04-01",19,2,5796.548828125
"P41204-008","H41204-04-01",2,2,5796.548828125
"P41206-003","H41206-04-01",12,2,5796.548828125
"P41206-003","H41206-04-01",99,2,5796.548828125
"P41206-003","H41206-04-01",16,2,5796.548828125
"P41206-003","H41206-04-01",1,2,5796.548828125
"P41206-003","H41206-04-01",11,2,5796.548828125
"P41206-003","H41206-04-01",14,2,5796.548828125
"P41206-003","H41206-04-01",7,2,5796.548828125
"P41206-003","H41206-04-01",19,2,5796.548828125
"P41206-003","H41206-04-01",2,2,5796.548828125
"P41206-003","H41206-04-01",8,2,5796.548828125
"P41206-003","H41206-04-01",6,2,5796.548828125
"P41206-003","H41206-04-01",17,1,5796.548828125
"P41206-003","H41206-04-01",18,2,5796.548828125
"P41206-003","H41206-04-01",13,2,5796.548828125
"P41206-003","H41206-04-01",15,1,5796.548828125
"P41301-006","H41301-04-01",6,2,2583.84936523438
"P41301-006","H41301-04-01",99,2,2583.84936523438
"P41301-006","H41301-04-01",19,2,2583.84936523438
"P41301-006","H41301-04-01",1,2,2583.84936523438
"P41301-006","H41301-04-01",8,2,2583.84936523438
"P41301-006","H41301-04-01",14,2,2583.84936523438
"P41301-006","H41301-04-01",18,2,2583.84936523438
"P41301-006","H41301-04-01",17,2,2583.84936523438
"P41301-006","H41301-04-01",7,2,2583.84936523438
"P41301-006","H41301-04-01",11,2,2583.84936523438
"P41301-006","H41301-04-01",13,2,2583.84936523438
"P41301-006","H41301-04-01",16,1,2583.84936523438
"P41301-006","H41301-04-01",12,2,2583.84936523438
"P41301-006","H41301-04-01",15,2,2583.84936523438
"P41301-006","H41301-04-01",2,2,2583.84936523438
"P41303-008","H41303-04-01",13,2,2583.84936523438
"P41303-008","H41303-04-01",1,2,2583.84936523438
"P41303-008","H41303-04-01",15,2,2583.84936523438
"P41303-008","H41303-04-01",99,2,2583.84936523438
"P41303-008","H41303-04-01",6,2,2583.84936523438
"P41303-008","H41303-04-01",8,2,2583.84936523438
"P41303-008","H41303-04-01",11,2,2583.84936523438
"P41303-008","H41303-04-01",12,2,2583.84936523438
"P41303-008","H41303-04-01",2,1,2583.84936523438
"P41303-008","H41303-04-01",18,2,2583.84936523438
"P41303-008","H41303-04-01",17,2,2583.84936523438
"P41303-008","H41303-04-01",7,2,2583.84936523438
"P41303-008","H41303-04-01",14,2,2583.84936523438
"P41303-008","H41303-04-01",16,2,2583.84936523438
"P41303-008","H41303-04-01",19,2,2583.84936523438
"P41404-006","H41404-04-01",18,2,2895.740234375
"P41404-006","H41404-04-01",13,2,2895.740234375
"P41404-006","H41404-04-01",2,1,2895.740234375
"P41404-006","H41404-04-01",17,2,2895.740234375
"P41404-006","H41404-04-01",11,2,2895.740234375
"P41404-006","H41404-04-01",12,2,2895.740234375
"P41404-006","H41404-04-01",8,2,2895.740234375
"P41404-006","H41404-04-01",14,2,2895.740234375
"P41404-006","H41404-04-01",1,2,2895.740234375
"P41404-006","H41404-04-01",7,2,2895.740234375
"P41404-006","H41404-04-01",99,2,2895.740234375
"P41404-006","H41404-04-01",15,2,2895.740234375
"P41404-006","H41404-04-01",6,2,2895.740234375
"P41404-006","H41404-04-01",19,2,2895.740234375
"P41404-006","H41404-04-01",16,2,2895.740234375
"P41409-004","H41409-04-01",1,2,2895.740234375
"P41409-004","H41409-04-01",6,2,2895.740234375
"P41409-004","H41409-04-01",99,2,2895.740234375
"P41409-004","H41409-04-01",2,2,2895.740234375
"P41409-004","H41409-04-01",8,2,2895.740234375
"P41409-004","H41409-04-01",13,2,2895.740234375
"P41409-004","H41409-04-01",16,2,2895.740234375
"P41409-004","H41409-04-01",19,2,2895.740234375
"P41409-004","H41409-04-01",12,2,2895.740234375
"P41409-004","H41409-04-01",7,2,2895.740234375
"P41409-004","H41409-04-01",17,2,2895.740234375
"P41409-004","H41409-04-01",15,2,2895.740234375
"P41409-004","H41409-04-01",11,2,2895.740234375
"P41409-004","H41409-04-01",18,2,2895.740234375
"P41409-004","H41409-04-01",14,2,2895.740234375
"P41410-006","H41410-04-01",1,2,2895.740234375
"P41410-006","H41410-04-01",15,2,2895.740234375
"P41410-006","H41410-04-01",6,2,2895.740234375
"P41410-006","H41410-04-01",8,1,2895.740234375
"P41410-006","H41410-04-01",14,2,2895.740234375
"P41410-006","H41410-04-01",12,2,2895.740234375
"P41410-006","H41410-04-01",2,2,2895.740234375
"P41410-006","H41410-04-01",18,2,2895.740234375
"P41410-006","H41410-04-01",11,2,2895.740234375
"P41410-006","H41410-04-01",19,2,2895.740234375
"P41410-006","H41410-04-01",7,2,2895.740234375
"P41410-006","H41410-04-01",17,2,2895.740234375
"P41410-006","H41410-04-01",99,2,2895.740234375
"P41410-006","H41410-04-01",16,2,2895.740234375
"P41410-006","H41410-04-01",13,2,2895.740234375
"P41602-004","H41602-04-01",14,2,1703.13720703125
"P41602-004","H41602-04-01",16,2,1703.13720703125
"P41602-004","H41602-04-01",12,2,1703.13720703125
"P41602-004","H41602-04-01",8,2,1703.13720703125
"P41602-004","H41602-04-01",11,2,1703.13720703125
"P41602-004","H41602-04-01",2,2,1703.13720703125
"P41602-004","H41602-04-01",99,2,1703.13720703125
"P41602-004","H41602-04-01",15,2,1703.13720703125
"P41602-004","H41602-04-01",17,2,1703.13720703125
"P41602-004","H41602-04-01",18,2,1703.13720703125
"P41602-004","H41602-04-01",7,2,1703.13720703125
"P41602-004","H41602-04-01",1,2,1703.13720703125
"P41602-004","H41602-04-01",13,2,1703.13720703125
"P41602-004","H41602-04-01",19,2,1703.13720703125
"P41602-004","H41602-04-01",6,2,1703.13720703125
"P41703-007","H41703-04-01",6,2,2704.7509765625
"P41703-007","H41703-04-01",12,2,2704.7509765625
"P41703-007","H41703-04-01",13,2,2704.7509765625
"P41703-007","H41703-04-01",18,2,2704.7509765625
"P41703-007","H41703-04-01",99,2,2704.7509765625
"P41703-007","H41703-04-01",7,2,2704.7509765625
"P41703-007","H41703-04-01",16,2,2704.7509765625
"P41703-007","H41703-04-01",19,2,2704.7509765625
"P41703-007","H41703-04-01",1,2,2704.7509765625
"P41703-007","H41703-04-01",15,2,2704.7509765625
"P41703-007","H41703-04-01",8,2,2704.7509765625
"P41703-007","H41703-04-01",2,2,2704.7509765625
"P41703-007","H41703-04-01",11,1,2704.7509765625
"P41703-007","H41703-04-01",14,2,2704.7509765625
"P41703-007","H41703-04-01",17,2,2704.7509765625
"P41709-003","H41709-04-01",8,2,2704.7509765625
"P41709-003","H41709-04-01",19,2,2704.7509765625
"P41709-003","H41709-04-01",99,2,2704.7509765625
"P41709-003","H41709-04-01",1,2,2704.7509765625
"P41709-003","H41709-04-01",6,2,2704.7509765625
"P41709-003","H41709-04-01",2,2,2704.7509765625
"P41709-003","H41709-04-01",7,2,2704.7509765625
"P41709-003","H41709-04-01",17,2,2704.7509765625
"P41709-003","H41709-04-01",14,1,2704.7509765625
"P41709-003","H41709-04-01",15,2,2704.7509765625
"P41709-003","H41709-04-01",12,2,2704.7509765625
"P41709-003","H41709-04-01",18,2,2704.7509765625
"P41709-003","H41709-04-01",11,2,2704.7509765625
"P41709-003","H41709-04-01",13,2,2704.7509765625
"P41709-003","H41709-04-01",16,2,2704.7509765625
"P41903-006","H41903-04-01",13,2,2738.48071289063
"P41903-006","H41903-04-01",17,2,2738.48071289063
"P41903-006","H41903-04-01",19,2,2738.48071289063
"P41903-006","H41903-04-01",16,2,2738.48071289063
"P41903-006","H41903-04-01",1,2,2738.48071289063
"P41903-006","H41903-04-01",15,2,2738.48071289063
"P41903-006","H41903-04-01",2,1,2738.48071289063
"P41903-006","H41903-04-01",11,2,2738.48071289063
"P41903-006","H41903-04-01",18,2,2738.48071289063
"P41903-006","H41903-04-01",7,2,2738.48071289063
"P41903-006","H41903-04-01",99,2,2738.48071289063
"P41903-006","H41903-04-01",14,2,2738.48071289063
"P41903-006","H41903-04-01",6,2,2738.48071289063
"P41903-006","H41903-04-01",8,2,2738.48071289063
"P41903-006","H41903-04-01",12,2,2738.48071289063
"P41904-003","H41904-04-01",18,2,2738.48071289063
"P41904-003","H41904-04-01",8,2,2738.48071289063
"P41904-003","H41904-04-01",2,1,2738.48071289063
"P41904-003","H41904-04-01",13,2,2738.48071289063
"P41904-003","H41904-04-01",17,2,2738.48071289063
"P41904-003","H41904-04-01",6,2,2738.48071289063
"P41904-003","H41904-04-01",7,2,2738.48071289063
"P41904-003","H41904-04-01",16,2,2738.48071289063
"P41904-003","H41904-04-01",1,2,2738.48071289063
"P41904-003","H41904-04-01",12,2,2738.48071289063
"P41904-003","H41904-04-01",15,2,2738.48071289063
"P41904-003","H41904-04-01",11,2,2738.48071289063
"P41904-003","H41904-04-01",99,2,2738.48071289063
"P41904-003","H41904-04-01",14,2,2738.48071289063
"P41904-003","H41904-04-01",19,2,2738.48071289063
"P42008-005","H42008-04-01",17,2,4114.3056640625
"P42008-005","H42008-04-01",7,2,4114.3056640625
"P42008-005","H42008-04-01",1,2,4114.3056640625
"P42008-005","H42008-04-01",13,2,4114.3056640625
"P42008-005","H42008-04-01",19,2,4114.3056640625
"P42008-005","H42008-04-01",2,1,4114.3056640625
"P42008-005","H42008-04-01",6,2,4114.3056640625
"P42008-005","H42008-04-01",16,2,4114.3056640625
"P42008-005","H42008-04-01",99,2,4114.3056640625
"P42008-005","H42008-04-01",18,2,4114.3056640625
"P42008-005","H42008-04-01",15,2,4114.3056640625
"P42008-005","H42008-04-01",8,2,4114.3056640625
"P42008-005","H42008-04-01",12,2,4114.3056640625
"P42008-005","H42008-04-01",14,2,4114.3056640625
"P42008-005","H42008-04-01",11,2,4114.3056640625
"P42102-004","H42102-04-01",12,2,6198.29052734375
"P42102-004","H42102-04-01",2,2,6198.29052734375
"P42102-004","H42102-04-01",1,2,6198.29052734375
"P42102-004","H42102-04-01",19,2,6198.29052734375
"P42102-004","H42102-04-01",13,2,6198.29052734375
"P42102-004","H42102-04-01",99,2,6198.29052734375
"P42102-004","H42102-04-01",17,2,6198.29052734375
"P42102-004","H42102-04-01",18,2,6198.29052734375
"P42102-004","H42102-04-01",14,2,6198.29052734375
"P42102-004","H42102-04-01",15,2,6198.29052734375
"P42102-004","H42102-04-01",16,1,6198.29052734375
"P42102-004","H42102-04-01",6,2,6198.29052734375
"P42102-004","H42102-04-01",8,2,6198.29052734375
"P42102-004","H42102-04-01",11,2,6198.29052734375
"P42102-004","H42102-04-01",7,2,6198.29052734375
"P42109-007","H42109-04-01",18,2,6198.29052734375
"P42109-007","H42109-04-01",12,2,6198.29052734375
"P42109-007","H42109-04-01",6,2,6198.29052734375
"P42109-007","H42109-04-01",8,2,6198.29052734375
"P42109-007","H42109-04-01",1,2,6198.29052734375
"P42109-007","H42109-04-01",11,2,6198.29052734375
"P42109-007","H42109-04-01",13,2,6198.29052734375
"P42109-007","H42109-04-01",19,2,6198.29052734375
"P42109-007","H42109-04-01",16,1,6198.29052734375
"P42109-007","H42109-04-01",15,2,6198.29052734375
"P42109-007","H42109-04-01",17,2,6198.29052734375
"P42109-007","H42109-04-01",2,2,6198.29052734375
"P42109-007","H42109-04-01",99,2,6198.29052734375
"P42109-007","H42109-04-01",14,2,6198.29052734375
"P42109-007","H42109-04-01",7,2,6198.29052734375
"P42506-004","H42506-04-01",16,2,1631.22888183594
"P42506-004","H42506-04-01",99,2,1631.22888183594
"P42506-004","H42506-04-01",17,2,1631.22888183594
"P42506-004","H42506-04-01",12,2,1631.22888183594
"P42506-004","H42506-04-01",8,1,1631.22888183594
"P42506-004","H42506-04-01",14,2,1631.22888183594
"P42506-004","H42506-04-01",13,2,1631.22888183594
"P42506-004","H42506-04-01",2,2,1631.22888183594
"P42506-004","H42506-04-01",7,2,1631.22888183594
"P42506-004","H42506-04-01",15,2,1631.22888183594
"P42506-004","H42506-04-01",1,2,1631.22888183594
"P42506-004","H42506-04-01",18,2,1631.22888183594
"P42506-004","H42506-04-01",6,2,1631.22888183594
"P42506-004","H42506-04-01",19,2,1631.22888183594
"P42506-004","H42506-04-01",11,2,1631.22888183594
"P42702-005","H42702-04-01",7,2,5849.3955078125
"P42702-005","H42702-04-01",16,2,5849.3955078125
"P42702-005","H42702-04-01",11,2,5849.3955078125
"P42702-005","H42702-04-01",12,2,5849.3955078125
"P42702-005","H42702-04-01",2,2,5849.3955078125
"P42702-005","H42702-04-01",15,2,5849.3955078125
"P42702-005","H42702-04-01",99,2,5849.3955078125
"P42702-005","H42702-04-01",17,2,5849.3955078125
"P42702-005","H42702-04-01",18,2,5849.3955078125
"P42702-005","H42702-04-01",13,2,5849.3955078125
"P42702-005","H42702-04-01",1,2,5849.3955078125
"P42702-005","H42702-04-01",19,2,5849.3955078125
"P42702-005","H42702-04-01",6,2,5849.3955078125
"P42702-005","H42702-04-01",8,1,5849.3955078125
"P42702-005","H42702-04-01",14,2,5849.3955078125
"P42807-009","H42807-04-01",99,2,2685.92578125
"P42807-009","H42807-04-01",16,1,2685.92578125
"P42807-009","H42807-04-01",18,2,2685.92578125
"P42807-009","H42807-04-01",7,2,2685.92578125
"P42807-009","H42807-04-01",1,2,2685.92578125
"P42807-009","H42807-04-01",14,2,2685.92578125
"P42807-009","H42807-04-01",6,2,2685.92578125
"P42807-009","H42807-04-01",13,2,2685.92578125
"P42807-009","H42807-04-01",11,2,2685.92578125
"P42807-009","H42807-04-01",12,2,2685.92578125
