"HHID","PID","h6q18","h6q18_1","wgt_X"
"H41303-04-01","P41303-008",9,,2583.84936523438
"H41303-04-01","P41303-008",1,,2583.84936523438
"H41303-04-01","P41303-008",10,,2583.84936523438
"H41303-04-01","P41303-007",9,,2583.84936523438
"H41303-04-01","P41303-008",8,,2583.84936523438
"H41303-04-01","P41303-007",10,,2583.84936523438
"H41303-04-01","P41303-007",1,,2583.84936523438
"H41303-04-01","P41303-007",8,,2583.84936523438
"H41304-04-01","P41304-003",8,,2583.84936523438
"H41304-04-01","P41304-003",10,,2583.84936523438
"H41304-04-01","P41304-003",9,,2583.84936523438
"H41304-04-01","P41304-003",1,,2583.84936523438
"H41304-04-01","P41304-003",2,,2583.84936523438
"H41305-04-01","P41305-008",9,,2583.84936523438
"H41305-04-01","P41305-008",10,,2583.84936523438
"H41305-04-01","P41305-008",1,,2583.84936523438
"H41305-04-01","P41305-008",2,,2583.84936523438
"H41305-04-01","P41305-008",8,,2583.84936523438
"H41308-04-01","P41308-005",8,,2583.84936523438
"H41308-04-01","P41308-005",10,,2583.84936523438
"H41308-04-01","P41308-007",10,,2583.84936523438
"H41308-04-01","P41308-006",8,,2583.84936523438
"H41308-04-01","P41308-005",2,,2583.84936523438
"H41308-04-01","P41308-006",9,,2583.84936523438
"H41308-04-01","P41308-005",1,,2583.84936523438
"H41308-04-01","P41308-006",10,,2583.84936523438
"H41308-04-01","P41308-007",9,,2583.84936523438
"H41308-04-01","P41308-007",8,,2583.84936523438
"H41308-04-01","P41308-006",2,,2583.84936523438
"H41308-04-01","P41308-007",1,,2583.84936523438
"H41308-04-01","P41308-006",1,,2583.84936523438
"H41308-04-01","P41308-005",9,,2583.84936523438
"H41308-04-01","P41308-007",2,,2583.84936523438
"H41309-04-01","P41309-003",2,,2583.84936523438
"H41309-04-01","P41309-003",9,,2583.84936523438
"H41309-04-01","P41309-003",8,,2583.84936523438
"H41309-04-01","P41309-003",1,,2583.84936523438
"H41309-04-01","P41309-003",10,,2583.84936523438
"H41401-04-01","P41401-009",3,,2895.740234375
"H41401-04-01","P41401-009",8,,2895.740234375
"H41401-04-01","P41401-009",1,,2895.740234375
"H41401-04-01","P41401-009",2,,2895.740234375
"H41401-04-01","P41401-009",9,,2895.740234375
"H41401-04-01","P41401-009",10,,2895.740234375
"H41402-04-01","P41402-003",8,,2895.740234375
"H41402-04-01","P41402-003",10,,2895.740234375
"H41402-04-01","P41402-003",9,,2895.740234375
"H41402-04-01","P41402-003",3,,2895.740234375
"H41402-04-01","P41402-003",1,,2895.740234375
"H41402-04-01","P41402-003",2,,2895.740234375
"H41403-04-01","P41403-005",10,,2895.740234375
"H41403-04-01","P41403-005",3,,2895.740234375
"H41403-04-01","P41403-005",9,,2895.740234375
"H41403-04-01","P41403-004",10,,2895.740234375
"H41403-04-01","P41403-004",8,,2895.740234375
"H41403-04-01","P41403-004",2,,2895.740234375
"H41403-04-01","P41403-005",8,,2895.740234375
"H41403-04-01","P41403-004",9,,2895.740234375
"H41403-04-01","P41403-004",3,,2895.740234375
"H41403-04-01","P41403-005",2,,2895.740234375
"H41403-04-01","P41403-005",1,,2895.740234375
"H41403-04-01","P41403-004",1,,2895.740234375
"H41404-04-01","P41404-006",1,,2895.740234375
"H41404-04-01","P41404-005",2,,2895.740234375
"H41404-04-01","P41404-006",10,,2895.740234375
"H41404-04-01","P41404-006",3,,2895.740234375
"H41404-04-01","P41404-005",3,,2895.740234375
"H41404-04-01","P41404-005",1,,2895.740234375
"H41404-04-01","P41404-006",8,,2895.740234375
"H41404-04-01","P41404-006",9,,2895.740234375
"H41404-04-01","P41404-006",2,,2895.740234375
"H41404-04-01","P41404-005",8,,2895.740234375
"H41404-04-01","P41404-005",9,,2895.740234375
"H41404-04-01","P41404-005",10,,2895.740234375
"H41405-04-01","P41405-003",1,,2895.740234375
"H41405-04-01","P41405-003",8,,2895.740234375
"H41405-04-01","P41405-003",3,,2895.740234375
"H41405-04-01","P41405-003",10,,2895.740234375
"H41405-04-01","P41405-003",2,,2895.740234375
"H41405-04-01","P41405-003",9,,2895.740234375
"H41406-04-01","P41406-004",9,,2895.740234375
"H41406-04-01","P41406-004",1,,2895.740234375
"H41406-04-01","P41406-004",2,,2895.740234375
"H41406-04-01","P41406-004",10,,2895.740234375
"H41406-04-01","P41406-004",8,,2895.740234375
"H41408-04-01","P41408-004",8,,2895.740234375
"H41408-04-01","P41408-004",1,,2895.740234375
"H41408-04-01","P41408-003",1,,2895.740234375
"H41408-04-01","P41408-004",10,,2895.740234375
"H41408-04-01","P41408-003",9,,2895.740234375
"H41408-04-01","P41408-004",9,,2895.740234375
"H41408-04-01","P41408-003",10,,2895.740234375
"H41408-04-01","P41408-003",2,,2895.740234375
"H41408-04-01","P41408-004",2,,2895.740234375
"H41408-04-01","P41408-003",8,,2895.740234375
"H41409-04-01","P41409-004",10,,2895.740234375
"H41409-04-01","P41409-003",1,,2895.740234375
"H41409-04-01","P41409-003",9,,2895.740234375
"H41409-04-01","P41409-003",2,,2895.740234375
"H41409-04-01","P41409-004",1,,2895.740234375
"H41409-04-01","P41409-004",8,,2895.740234375
"H41409-04-01","P41409-004",2,,2895.740234375
"H41409-04-01","P41409-004",9,,2895.740234375
"H41409-04-01","P41409-003",10,,2895.740234375
"H41409-04-01","P41409-003",8,,2895.740234375
"H41410-04-01","P41410-006",2,,2895.740234375
"H41410-04-01","P41410-005",1,,2895.740234375
"H41410-04-01","P41410-006",9,,2895.740234375
"H41410-04-01","P41410-005",9,,2895.740234375
"H41410-04-01","P41410-005",8,,2895.740234375
"H41410-04-01","P41410-006",1,,2895.740234375
"H41410-04-01","P41410-006",10,,2895.740234375
"H41410-04-01","P41410-005",10,,2895.740234375
"H41410-04-01","P41410-006",8,,2895.740234375
"H41410-04-01","P41410-005",2,,2895.740234375
"H41501-04-01","P41501-005",2,,4312.05419921875
"H41501-04-01","P41501-005",9,,4312.05419921875
"H41501-04-01","P41501-005",1,,4312.05419921875
"H41501-04-01","P41501-005",10,,4312.05419921875
"H41501-04-01","P41501-005",8,,4312.05419921875
"H41503-04-01","P41503-006",9,,4312.05419921875
"H41503-04-01","P41503-006",2,,4312.05419921875
"H41503-04-01","P41503-006",8,,4312.05419921875
"H41503-04-01","P41503-006",10,,4312.05419921875
"H41503-04-01","P41503-006",1,,4312.05419921875
"H41510-04-01","P41510-009",1,,4312.05419921875
"H41510-04-01","P41510-009",10,,4312.05419921875
"H41510-04-01","P41510-009",2,,4312.05419921875
"H41510-04-01","P41510-009",9,,4312.05419921875
"H41510-04-01","P41510-009",8,,4312.05419921875
"H41602-04-01","P41602-003",10,,1703.13720703125
"H41602-04-01","P41602-003",9,,1703.13720703125
"H41602-04-01","P41602-003",8,,1703.13720703125
"H41602-04-01","P41602-003",2,,1703.13720703125
"H41602-04-01","P41602-004",8,,1703.13720703125
"H41602-04-01","P41602-004",2,,1703.13720703125
"H41602-04-01","P41602-004",10,,1703.13720703125
"H41602-04-01","P41602-003",1,,1703.13720703125
"H41602-04-01","P41602-004",9,,1703.13720703125
"H41602-04-01","P41602-004",1,,1703.13720703125
"H41605-04-01","P41605-005",10,,1703.13720703125
"H41605-04-01","P41605-004",2,,1703.13720703125
"H41605-04-01","P41605-005",9,,1703.13720703125
"H41605-04-01","P41605-005",1,,1703.13720703125
"H41605-04-01","P41605-004",10,,1703.13720703125
"H41605-04-01","P41605-004",8,,1703.13720703125
"H41605-04-01","P41605-005",2,,1703.13720703125
"H41605-04-01","P41605-005",8,,1703.13720703125
"H41605-04-01","P41605-004",9,,1703.13720703125
"H41605-04-01","P41605-004",1,,1703.13720703125
"H41606-04-01","P41606-007",9,,1703.13720703125
"H41606-04-01","P41606-006",10,,1703.13720703125
"H41606-04-01","P41606-006",8,,1703.13720703125
"H41606-04-01","P41606-006",1,,1703.13720703125
"H41606-04-01","P41606-007",8,,1703.13720703125
"H41606-04-01","P41606-006",2,,1703.13720703125
"H41606-04-01","P41606-007",2,,1703.13720703125
"H41606-04-01","P41606-007",1,,1703.13720703125
"H41606-04-01","P41606-007",10,,1703.13720703125
"H41606-04-01","P41606-006",9,,1703.13720703125
"H41607-04-01","P41607-016",1,,1703.13720703125
"H41607-04-01","P41607-015",10,,1703.13720703125
"H41607-04-01","P41607-015",2,,1703.13720703125
"H41607-04-01","P41607-016",2,,1703.13720703125
"H41607-04-01","P41607-016",8,,1703.13720703125
"H41607-04-01","P41607-013",1,,1703.13720703125
"H41607-04-01","P41607-013",2,,1703.13720703125
"H41607-04-01","P41607-017",2,,1703.13720703125
"H41607-04-01","P41607-015",1,,1703.13720703125
"H41607-04-01","P41607-017",1,,1703.13720703125
"H41607-04-01","P41607-017",9,,1703.13720703125
"H41607-04-01","P41607-016",10,,1703.13720703125
"H41607-04-01","P41607-016",9,,1703.13720703125
"H41607-04-01","P41607-017",8,,1703.13720703125
"H41607-04-01","P41607-017",10,,1703.13720703125
"H41607-04-01","P41607-015",9,,1703.13720703125
"H41607-04-01","P41607-013",10,,1703.13720703125
"H41607-04-01","P41607-013",9,,1703.13720703125
"H41607-04-01","P41607-015",8,,1703.13720703125
"H41607-04-01","P41607-013",8,,1703.13720703125
"H41610-04-01","P41610-004",8,,1703.13720703125
"H41610-04-01","P41610-005",2,,1703.13720703125
"H41610-04-01","P41610-004",1,,1703.13720703125
"H41610-04-01","P41610-006",8,,1703.13720703125
"H41610-04-01","P41610-005",10,,1703.13720703125
"H41610-04-01","P41610-005",8,,1703.13720703125
"H41610-04-01","P41610-004",9,,1703.13720703125
"H41610-04-01","P41610-004",10,,1703.13720703125
"H41610-04-01","P41610-006",1,,1703.13720703125
"H41610-04-01","P41610-005",1,,1703.13720703125
"H41610-04-01","P41610-005",9,,1703.13720703125
"H41610-04-01","P41610-006",9,,1703.13720703125
"H41610-04-01","P41610-006",10,,1703.13720703125
"H41610-04-01","P41610-004",2,,1703.13720703125
"H41610-04-01","P41610-006",2,,1703.13720703125
"H41701-04-01","P41701-002",3,,2704.7509765625
"H41701-04-01","P41701-002",9,,2704.7509765625
"H41701-04-01","P41701-002",8,,2704.7509765625
"H41701-04-01","P41701-002",10,,2704.7509765625
"H41701-04-01","P41701-002",1,,2704.7509765625
"H41701-04-01","P41701-002",2,,2704.7509765625
"H41702-04-01","P41702-005",3,,2704.7509765625
"H41702-04-01","P41702-007",10,,2704.7509765625
"H41702-04-01","P41702-007",8,,2704.7509765625
"H41702-04-01","P41702-007",2,,2704.7509765625
"H41702-04-01","P41702-005",10,,2704.7509765625
"H41702-04-01","P41702-005",8,,2704.7509765625
"H41702-04-01","P41702-007",1,,2704.7509765625
"H41702-04-01","P41702-005",9,,2704.7509765625
"H41702-04-01","P41702-007",9,,2704.7509765625
"H41702-04-01","P41702-005",1,,2704.7509765625
"H41702-04-01","P41702-005",2,,2704.7509765625
"H41702-04-01","P41702-007",3,,2704.7509765625
"H41703-04-01","P41703-008",2,,2704.7509765625
"H41703-04-01","P41703-008",8,,2704.7509765625
"H41703-04-01","P41703-007",9,,2704.7509765625
"H41703-04-01","P41703-007",10,,2704.7509765625
"H41703-04-01","P41703-008",3,,2704.7509765625
"H41703-04-01","P41703-007",1,,2704.7509765625
"H41703-04-01","P41703-007",3,,2704.7509765625
"H41703-04-01","P41703-007",2,,2704.7509765625
"H41703-04-01","P41703-008",9,,2704.7509765625
"H41703-04-01","P41703-007",8,,2704.7509765625
"H41703-04-01","P41703-008",10,,2704.7509765625
"H41703-04-01","P41703-008",1,,2704.7509765625
"H41706-04-01","P41706-003",10,,2704.7509765625
"H41706-04-01","P41706-003",9,,2704.7509765625
"H41706-04-01","P41706-003",2,,2704.7509765625
"H41706-04-01","P41706-003",1,,2704.7509765625
"H41706-04-01","P41706-003",8,,2704.7509765625
"H41707-04-01","P41707-007",9,,2704.7509765625
"H41707-04-01","P41707-006",9,,2704.7509765625
"H41707-04-01","P41707-007",2,,2704.7509765625
"H41707-04-01","P41707-006",1,,2704.7509765625
"H41707-04-01","P41707-007",8,,2704.7509765625
"H41707-04-01","P41707-007",1,,2704.7509765625
"H41707-04-01","P41707-006",8,,2704.7509765625
"H41707-04-01","P41707-006",10,,2704.7509765625
"H41707-04-01","P41707-006",2,,2704.7509765625
"H41707-04-01","P41707-007",10,,2704.7509765625
"H41708-04-01","P41708-004",9,,2704.7509765625
"H41708-04-01","P41708-003",8,,2704.7509765625
"H41708-04-01","P41708-004",8,,2704.7509765625
"H41708-04-01","P41708-003",1,,2704.7509765625
"H41708-04-01","P41708-004",2,,2704.7509765625
"H41708-04-01","P41708-003",9,,2704.7509765625
"H41708-04-01","P41708-004",10,,2704.7509765625
"H41708-04-01","P41708-003",2,,2704.7509765625
"H41708-04-01","P41708-003",10,,2704.7509765625
"H41708-04-01","P41708-004",1,,2704.7509765625
"H41709-04-01","P41709-003",1,,2704.7509765625
"H41709-04-01","P41709-003",2,,2704.7509765625
"H41709-04-01","P41709-003",9,,2704.7509765625
"H41709-04-01","P41709-003",10,,2704.7509765625
"H41709-04-01","P41709-003",8,,2704.7509765625
"H41710-04-01","P41710-005",1,,2704.7509765625
"H41710-04-01","P41710-005",2,,2704.7509765625
"H41710-04-01","P41710-005",8,,2704.7509765625
"H41710-04-01","P41710-005",10,,2704.7509765625
"H41710-04-01","P41710-005",9,,2704.7509765625
"H41801-04-01","P41801-003",1,,2529.2197265625
"H41801-04-01","P41801-004",9,,2529.2197265625
"H41801-04-01","P41801-003",10,,2529.2197265625
"H41801-04-01","P41801-003",9,,2529.2197265625
"H41801-04-01","P41801-004",8,,2529.2197265625
"H41801-04-01","P41801-003",8,,2529.2197265625
"H41801-04-01","P41801-004",1,,2529.2197265625
"H41801-04-01","P41801-004",2,,2529.2197265625
"H41801-04-01","P41801-004",10,,2529.2197265625
"H41801-04-01","P41801-003",2,,2529.2197265625
"H41802-04-01","P41802-006",10,,2529.2197265625
"H41802-04-01","P41802-006",9,,2529.2197265625
"H41802-04-01","P41802-006",8,,2529.2197265625
"H41802-04-01","P41802-006",2,,2529.2197265625
"H41802-04-01","P41802-006",1,,2529.2197265625
"H41804-04-01","P41804-003",1,,2529.2197265625
"H41804-04-01","P41804-003",2,,2529.2197265625
"H41804-04-01","P41804-003",10,,2529.2197265625
"H41804-04-01","P41804-003",8,,2529.2197265625
"H41804-04-01","P41804-003",9,,2529.2197265625
"H41805-04-01","P41805-006",9,,2529.2197265625
"H41805-04-01","P41805-007",8,,2529.2197265625
"H41805-04-01","P41805-007",9,,2529.2197265625
"H41805-04-01","P41805-007",10,,2529.2197265625
"H41805-04-01","P41805-006",1,,2529.2197265625
"H41805-04-01","P41805-006",2,,2529.2197265625
"H41805-04-01","P41805-006",8,,2529.2197265625
"H41805-04-01","P41805-006",10,,2529.2197265625
"H41805-04-01","P41805-007",1,,2529.2197265625
"H41805-04-01","P41805-007",2,,2529.2197265625
"H41806-04-01","P41806-009",10,,2529.2197265625
"H41806-04-01","P41806-008",9,,2529.2197265625
"H41806-04-01","P41806-008",10,,2529.2197265625
"H41806-04-01","P41806-009",8,,2529.2197265625
"H41806-04-01","P41806-008",2,,2529.2197265625
"H41806-04-01","P41806-008",1,,2529.2197265625
"H41806-04-01","P41806-009",1,,2529.2197265625
"H41806-04-01","P41806-008",8,,2529.2197265625
"H41806-04-01","P41806-009",2,,2529.2197265625
"H41806-04-01","P41806-009",9,,2529.2197265625
"H41807-04-01","P41807-005",8,,2529.2197265625
"H41807-04-01","P41807-005",10,,2529.2197265625
"H41807-04-01","P41807-005",9,,2529.2197265625
"H41807-04-01","P41807-005",2,,2529.2197265625
"H41807-04-01","P41807-005",1,,2529.2197265625
"H41902-04-01","P41902-004",1,,2738.48071289063
"H41902-04-01","P41902-004",10,,2738.48071289063
"H41902-04-01","P41902-004",8,,2738.48071289063
"H41902-04-01","P41902-004",3,,2738.48071289063
"H41902-04-01","P41902-004",2,,2738.48071289063
"H41902-04-01","P41902-004",9,,2738.48071289063
"H41903-04-01","P41903-006",9,,2738.48071289063
"H41903-04-01","P41903-006",10,,2738.48071289063
"H41903-04-01","P41903-006",8,,2738.48071289063
"H41903-04-01","P41903-006",3,,2738.48071289063
"H41903-04-01","P41903-006",2,,2738.48071289063
"H41903-04-01","P41903-006",1,,2738.48071289063
"H41904-04-01","P41904-004",10,,2738.48071289063
"H41904-04-01","P41904-003",1,,2738.48071289063
"H41904-04-01","P41904-004",3,,2738.48071289063
"H41904-04-01","P41904-004",9,,2738.48071289063
"H41904-04-01","P41904-003",9,,2738.48071289063
"H41904-04-01","P41904-004",2,,2738.48071289063
"H41904-04-01","P41904-003",8,,2738.48071289063
"H41904-04-01","P41904-003",3,,2738.48071289063
"H41904-04-01","P41904-003",2,,2738.48071289063
"H41904-04-01","P41904-003",10,,2738.48071289063
"H41904-04-01","P41904-004",8,,2738.48071289063
"H41904-04-01","P41904-004",1,,2738.48071289063
"H41907-04-01","P41907-004",9,,2738.48071289063
"H41907-04-01","P41907-004",8,,2738.48071289063
"H41907-04-01","P41907-004",1,,2738.48071289063
"H41907-04-01","P41907-004",2,,2738.48071289063
"H41907-04-01","P41907-004",10,,2738.48071289063
"H41909-04-01","P41909-003",10,,2738.48071289063
"H41909-04-01","P41909-004",8,,2738.48071289063
"H41909-04-01","P41909-003",9,,2738.48071289063
"H41909-04-01","P41909-003",8,,2738.48071289063
"H41909-04-01","P41909-004",9,,2738.48071289063
"H41909-04-01","P41909-004",2,,2738.48071289063
"H41909-04-01","P41909-003",1,,2738.48071289063
"H41909-04-01","P41909-004",1,,2738.48071289063
"H41909-04-01","P41909-004",10,,2738.48071289063
"H41909-04-01","P41909-003",2,,2738.48071289063
"H41910-04-01","P41910-007",10,,2738.48071289063
"H41910-04-01","P41910-007",1,,2738.48071289063
"H41910-04-01","P41910-007",9,,2738.48071289063
"H41910-04-01","P41910-007",8,,2738.48071289063
"H41910-04-01","P41910-007",2,,2738.48071289063
"H42001-04-01","P42001-008",1,,4114.3056640625
"H42001-04-01","P42001-008",8,,4114.3056640625
"H42001-04-01","P42001-008",3,,4114.3056640625
"H42001-04-01","P42001-008",2,,4114.3056640625
"H42001-04-01","P42001-008",9,,4114.3056640625
"H42001-04-01","P42001-008",10,,4114.3056640625
"H42003-04-01","P42003-003",1,,4114.3056640625
"H42003-04-01","P42003-003",2,,4114.3056640625
"H42003-04-01","P42003-003",3,,4114.3056640625
"H42006-04-01","P42006-010",10,,4114.3056640625
"H42006-04-01","P42006-010",9,,4114.3056640625
"H42006-04-01","P42006-010",8,,4114.3056640625
"H42006-04-01","P42006-010",1,,4114.3056640625
"H42006-04-01","P42006-009",10,,4114.3056640625
"H42006-04-01","P42006-010",3,,4114.3056640625
"H42006-04-01","P42006-009",2,,4114.3056640625
"H42006-04-01","P42006-010",2,,4114.3056640625
"H42006-04-01","P42006-009",3,,4114.3056640625
"H42006-04-01","P42006-009",8,,4114.3056640625
"H42006-04-01","P42006-009",1,,4114.3056640625
"H42006-04-01","P42006-009",9,,4114.3056640625
"H42007-04-01","P42007-006",8,,4114.3056640625
"H42007-04-01","P42007-004",2,,4114.3056640625
"H42007-04-01","P42007-005",8,,4114.3056640625
"H42007-04-01","P42007-004",9,,4114.3056640625
"H42007-04-01","P42007-005",9,,4114.3056640625
"H42007-04-01","P42007-004",1,,4114.3056640625
"H42007-04-01","P42007-005",10,,4114.3056640625
"H42007-04-01","P42007-006",1,,4114.3056640625
"H42007-04-01","P42007-005",1,,4114.3056640625
"H42007-04-01","P42007-006",2,,4114.3056640625
"H42007-04-01","P42007-006",9,,4114.3056640625
"H42007-04-01","P42007-004",8,,4114.3056640625
"H42007-04-01","P42007-004",10,,4114.3056640625
"H42007-04-01","P42007-005",2,,4114.3056640625
"H42007-04-01","P42007-006",10,,4114.3056640625
"H42008-04-01","P42008-005",3,,4114.3056640625
