"HHID","parcelID","plotID","a3aq3_1","a3aq3_2","a3aq3_3","a3aq3_4a","a3aq3_4b","a3aq3a","a3aq4","a3aq5","a3aq6","a3aq7","a3aq8","a3aq9","a3aq12","a3aq13","a3aq14","a3aq15","a3aq16","a3aq17","a3aq18","a3aq19","a3aq22","a3aq23","a3aq24b","a3aq24a","a3aq25","a3aq26","a3aq27","a3aq28","a3aq33a","a3aq33b","a3aq33c","a3aq33d","a3aq33e","a3aq33a_1","a3aq33b_1","a3aq33c_1","a3aq33d_1","a3aq33e_1","a3aq34","a3aq35a","a3aq35b","a3aq35c","a3aq36","a3aq33","hh","wgt_X"
370040401,1,1,37004002,2,,37004001,37004002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37004002,37004001,,,,60,16,,,,2,,,,,2,"H37004-04-01",3347.30493164063
370050401,1,1,37005001,2,,37005001,37005002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37005002,,,,,42,,,,,2,,,,,1,"H37005-04-01",3347.30493164063
370060401,1,1,37006001,2,,37006001,37006002,2,1,600,2,,,,1,2,,,,,,,1,3,0.5,2,1,0.5,10000,2,37006001,37006002,37006006,,,2,6,6,,,2,,,,,3,"H37006-04-01",3347.30493164063
370070401,2,2,37007001,1,37007001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37007001,37007002,37007003,37007004,,24,24,24,24,,2,,,,,4,"H37007-04-01",3347.30493164063
370080401,1,1,37008001,1,37008001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37008001,37008003,37008004,,,60,20,20,,,2,,,,,3,"H37008-04-01",3347.30493164063
370090401,1,1,37009001,1,37009001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37009001,37009003,37009004,37009005,37009006,61,61,20,20,20,2,,,,,8,"H37009-04-01",3347.30493164063
370100401,1,1,37010001,1,37010001,,,1,2,,,,,,,2,,,,,,,2,,,,,,,,37010001,37010002,37010003,37010004,,30,23,28,30,,2,,,,,4,"H37010-04-01",3347.30493164063
371010401,1,1,37101001,2,,37101001,37101003,2,2,,,,,,,2,,,,,,,2,,,,,,,,37101001,37101002,37101003,,,6,6,6,,,1,2,3,0,20000,3,"H37101-04-01",1267.58740234375
371010401,2,2,37101001,2,,37101001,37101003,2,2,,,,,,,2,,,,,,,2,,,,,,,,37101001,37101003,,,,6,6,,,,1,2,2,0,10000,2,"H37101-04-01",1267.58740234375
371020401,1,1,37102001,2,,37102001,37102002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37102001,37102003,37102004,37102005,,18,18,12,12,,1,6,0,0,30000,4,"H37102-04-01",1267.58740234375
371020401,1,2,37102001,2,,37102001,37102002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37102001,37102003,37102004,37102005,,12,12,8,8,,1,3,0,0,10000,4,"H37102-04-01",1267.58740234375
371020401,1,3,37102001,2,,37102001,37102002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37102001,37102003,37102004,37102005,,7,7,4,2,,1,3,0,0,10000,4,"H37102-04-01",1267.58740234375
371020401,1,4,37102001,2,,37102001,37102002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37102001,37102003,37102004,37102005,,14,14,10,10,,1,3,4,0,21000,4,"H37102-04-01",1267.58740234375
371030401,1,1,37103001,1,37103001,,,1,2,,,,,,,2,,,,,,,2,,,,,,,,37103001,,,,,7,,,,,2,,,,,1,"H37103-04-01",1267.58740234375
371030401,1,2,37103001,1,37103001,,,1,2,,,,,,,2,,,,,,,2,,,,,,,,37103001,,,,,9,,,,,2,,,,,1,"H37103-04-01",1267.58740234375
371030401,1,3,37103001,1,37103001,,,1,2,,,,,,,2,,,,,,,2,,,,,,,,37103001,,,,,8,,,,,1,1,2,0,6000,1,"H37103-04-01",1267.58740234375
371030401,1,4,37103001,1,37103001,,,1,2,,,,,,,2,,,,,,,2,,,,,,,,37103001,,,,,9,,,,,2,,,,,1,"H37103-04-01",1267.58740234375
371040401,1,1,37104001,1,37104001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37104001,,,,,6,,,,,1,4,4,0,20000,1,"H37104-04-01",1267.58740234375
371040401,2,2,37104001,1,37104001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37104001,,,,,5,,,,,1,3,3,0,20000,1,"H37104-04-01",1267.58740234375
371050401,1,1,37105001,2,,37105001,37105002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37105001,37105002,,,,6,15,,,,1,3,0,0,6000,2,"H37105-04-01",1267.58740234375
371050401,1,2,37105001,2,,37105001,37105002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37105001,37105002,,,,20,10,,,,2,,,,,2,"H37105-04-01",1267.58740234375
371060401,1,1,37106001,2,,37106001,37106002,1,2,,,,,,,2,,,,,,,2,,,,,,,,37106001,37106002,37106003,37106004,37106006,7,8,7,8,7,2,,,,,5,"H37106-04-01",1267.58740234375
371060401,2,2,37106001,2,,37106001,37106002,1,2,,,,,,,2,,,,,,,2,,,,,,,,37106012,37106006,37106004,37106003,37106002,7,8,7,8,8,2,,,,,5,"H37106-04-01",1267.58740234375
371060401,3,3,37106001,2,,37106001,37106002,1,2,,,,,,,2,,,,,,,2,,,,,,,,37106012,37106006,37106004,37106003,37106002,7,8,6,8,9,2,,,,,5,"H37106-04-01",1267.58740234375
371070401,1,1,37107002,2,,37107001,37107002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37107002,37107004,,,,10,10,,,,1,2,2,0,12500,2,"H37107-04-01",1267.58740234375
371070401,1,2,37107002,2,,37107001,37107002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37107002,37107004,,,,6,6,,,,1,3,3,0,15000,2,"H37107-04-01",1267.58740234375
371070401,1,3,37107002,2,,37107002,37107001,2,2,,,,,,,2,,,,,,,2,,,,,,,,37107002,37107004,,,,6,6,,,,1,3,2,0,10000,2,"H37107-04-01",1267.58740234375
371080401,1,1,37108001,1,37108001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37108001,37108006,,,,10,4,,,,1,3,12,0,30000,2,"H37108-04-01",1267.58740234375
371080401,1,2,37108001,1,37108001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37108001,37108006,,,,14,10,,,,1,2,6,0,20000,2,"H37108-04-01",1267.58740234375
371100401,1,1,37110001,2,,37110001,37110002,1,2,,,,,,,2,,,,,,,2,,,,,,,,37110001,37110002,,,,8,7,,,,2,,,,,2,"H37110-04-01",1267.58740234375
371100401,1,2,37110001,2,,37110001,37110002,1,2,,,,,,,2,,,,,,,2,,,,,,,,37110001,37110002,,,,6,7,,,,2,,,,,2,"H37110-04-01",1267.58740234375
371100401,1,3,37110001,2,,37110001,37110002,1,2,,,,,,,2,,,,,,,2,,,,,,,,37110001,37110002,,,,5,6,,,,2,,,,,2,"H37110-04-01",1267.58740234375
371100401,1,4,37110001,2,,37110001,37110002,1,2,,,,,,,2,,,,,,,2,,,,,,,,37110001,37110002,,,,8,6,,,,2,,,,,2,"H37110-04-01",1267.58740234375
371100401,1,5,37110001,2,,37110001,37110002,1,2,,,,,,,2,,,,,,,2,,,,,,,,37110001,37110002,,,,7,8,,,,2,,,,,2,"H37110-04-01",1267.58740234375
372010401,1,1,37201002,2,,37201001,37201002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37201001,37201002,37201003,37201004,37201005,4,4,4,4,4,2,,,,,5,"H37201-04-01",2853.9248046875
372010401,2,2,37201002,2,,37201001,37201002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37201001,37201002,37201003,37201004,37201005,5,5,5,5,5,2,,,,,5,"H37201-04-01",2853.9248046875
372020401,1,1,37202002,2,,37202001,37202002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37202002,37202001,,,,2,2,,,,2,,,,,2,"H37202-04-01",2853.9248046875
372020401,2,2,37202002,2,,37202001,37202002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37202001,37202002,,,,7,7,,,,2,,,,,2,"H37202-04-01",2853.9248046875
372030401,1,1,37203001,2,,37203001,37203002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37203001,37203002,37203003,,,4,4,4,,,2,,,,,3,"H37203-04-01",2853.9248046875
372030401,2,2,37203001,2,,37203001,37203002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37203001,37203002,37203003,,,2,2,2,,,2,,,,,3,"H37203-04-01",2853.9248046875
372030401,3,3,37203001,2,,37203001,37203002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37203001,37203002,37203003,,,2,2,2,,,2,,,,,3,"H37203-04-01",2853.9248046875
372040401,1,1,37204001,1,37204001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37204001,,,,,5,,,,,1,3,0,0,6000,1,"H37204-04-01",2853.9248046875
372040401,2,2,37204001,1,37204001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37204001,,,,,9,,,,,1,2,0,0,4000,1,"H37204-04-01",2853.9248046875
372040401,3,3,37204001,1,37204001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37204001,,,,,4,,,,,2,,,,,1,"H37204-04-01",2853.9248046875
372050401,1,1,37205001,2,,37205001,37205002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37205001,37205002,37205003,,,3,3,3,,,2,,,,,3,"H37205-04-01",2853.9248046875
372050401,2,2,37205001,2,,37205001,37205002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37205001,37205002,37205003,,,2,2,2,,,2,,,,,3,"H37205-04-01",2853.9248046875
372050401,3,3,37205001,2,,37205001,37205002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37205001,37205002,37205003,,,2,2,2,,,2,,,,,3,"H37205-04-01",2853.9248046875
372060401,1,1,37206002,2,,37206001,37206002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37206001,37206002,37206003,,,4,4,4,,,2,,,,,3,"H37206-04-01",2853.9248046875
372060401,2,2,37206002,2,,37206001,37206002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37206001,37206002,37206003,37206004,,5,5,5,5,,2,,,,,4,"H37206-04-01",2853.9248046875
372070401,1,1,37207002,2,,37207001,37207002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37207001,37207002,37207003,37207004,,14,14,7,7,,2,,,,,4,"H37207-04-01",2853.9248046875
372070401,2,2,37207002,2,,37207001,37207002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37207001,37207002,37207003,37207004,,4,4,2,2,,2,,,,,4,"H37207-04-01",2853.9248046875
372080401,1,1,37208001,1,37208001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37208001,37208007,37208002,,,5,5,5,,,2,,,,,3,"H37208-04-01",2853.9248046875
372090401,1,1,37209001,2,,37209001,37209002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37209001,37209002,37209003,37209004,,10,10,5,10,,2,,,,,4,"H37209-04-01",2853.9248046875
372090401,2,2,37209001,2,,37209001,37209002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37209001,37209002,37209004,,,5,5,5,,,1,0,8,0,24000,3,"H37209-04-01",2853.9248046875
372090401,3,3,37209001,2,,37209001,37209002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37209001,37209002,37209004,,,7,7,7,,,2,,,,,3,"H37209-04-01",2853.9248046875
372100401,1,1,37210001,2,,37210001,37210002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37210001,37210002,,,,5,5,,,,2,,,,,2,"H37210-04-01",2853.9248046875
372100401,2,2,37210001,2,,37210001,37210002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37210001,37210002,,,,7,7,,,,2,,,,,2,"H37210-04-01",2853.9248046875
373010401,1,1,37301001,2,,37301001,37301002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37301001,37301002,37301004,37301006,,14,14,14,14,,1,2,2,0,10000,4,"H37301-04-01",2367.31103515625
373020401,1,1,37302002,1,37302001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37302001,37302007,37302004,37302005,,15,15,8,8,,1,3,0,0,30000,4,"H37302-04-01",2367.31103515625
373020401,2,2,37302002,1,37302001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37302001,37302007,37302004,37302005,,3,3,2,2,,1,3,0,0,7500,4,"H37302-04-01",2367.31103515625
373030401,1,1,37303001,1,37303001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37303003,37303004,37303005,37303006,37303001,31,10,10,10,10,2,,,,,5,"H37303-04-01",2367.31103515625
373040401,1,1,37304001,2,,37304001,37304002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37304001,37304002,,,,21,21,,,,2,,,,,2,"H37304-04-01",2367.31103515625
373050401,1,1,37305001,2,,37305001,37305002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37305001,37305002,37305004,37305003,37305013,18,21,8,8,12,2,,,,,8,"H37305-04-01",2367.31103515625
373050401,2,2,37305001,2,,37305001,37305002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37305001,37305002,37305004,37305003,37305013,10,12,10,8,12,2,,,,,8,"H37305-04-01",2367.31103515625
373050401,2,3,37305001,2,,37305001,37305002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37305001,37305002,37305004,37305006,37305013,8,12,4,4,7,2,,,,,8,"H37305-04-01",2367.31103515625
373050401,3,4,37305001,1,37305001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37305001,37305004,37305006,,,24,6,6,,,2,,,,,3,"H37305-04-01",2367.31103515625
373060401,1,1,37306001,2,,37306001,37306002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37306001,37306002,,,,21,21,,,,2,,,,,2,"H37306-04-01",2367.31103515625
373060401,2,2,37306001,2,,37306001,37306002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37306001,37306002,,,,12,14,,,,2,,,,,2,"H37306-04-01",2367.31103515625
373070401,1,1,37307001,2,,37307001,37307002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37307002,,,,,15,,,,,1,0,4,0,10000,1,"H37307-04-01",2367.31103515625
373070401,2,2,37307001,2,,37307001,37307002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37307002,,,,,4,,,,,1,4,4,0,16000,1,"H37307-04-01",2367.31103515625
373080401,1,1,37308001,1,37308001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37308001,,,,,7,,,,,1,0,4,0,8000,1,"H37308-04-01",2367.31103515625
373090401,1,1,37309001,1,37309002,,,2,2,,,,,,,1,1,20,1,1,5000,2,1,1,0.5,2,1,0.5,6000,2,37309001,37309002,,,,32,28,,,,2,,,,,2,"H37309-04-01",2367.31103515625
373100401,1,1,37310001,2,,37310001,37310002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37310001,37310003,37310004,37310002,37310005,15,16,14,14,14,2,,,,,5,"H37310-04-01",2367.31103515625
373100401,1,2,37310001,2,,37310001,37310002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37310001,37310002,37310003,37310004,,16,18,15,18,,2,,,,,4,"H37310-04-01",2367.31103515625
373100401,1,3,37310001,2,,37310001,37310002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37310001,37310002,37310003,37310004,37310005,16,16,16,15,16,2,,,,,5,"H37310-04-01",2367.31103515625
373100401,1,4,37310001,2,,37310001,37310002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37310002,37310004,37310003,,,18,17,15,,,2,,,,,3,"H37310-04-01",2367.31103515625
374010401,1,1,37401002,1,37401001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37401002,37401010,37401011,37401014,,14,5,5,5,,2,,,,,4,"H37401-04-01",2993.59375
374010401,1,2,37401002,1,37401002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37401002,37401010,37401011,37401014,37401013,14,4,4,4,4,2,,,,,5,"H37401-04-01",2993.59375
374010401,1,3,37401002,1,37401002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37401002,37401010,37401011,37401013,37401014,14,7,7,7,7,2,,,,,5,"H37401-04-01",2993.59375
374010401,2,4,37401001,1,37401002,,,2,2,,,,,,,2,,,,,,,1,1,0.100000001490116,2,1,0.100000001490116,4000,2,37401001,37401010,37401011,37401014,37401013,30,14,14,18,14,2,,,,,5,"H37401-04-01",2993.59375
374010401,3,5,37401001,1,37401001,,,2,2,,,,,,,2,,,,,,,1,1,0.100000001490116,2,1,0.100000001490116,4000,2,37401001,,,,,60,,,,,1,4,2,0,50000,1,"H37401-04-01",2993.59375
374030401,1,1,37403001,1,37403001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37403001,37403003,37403005,37403006,,45,15,10,10,,2,,,,,4,"H37403-04-01",2993.59375
374030401,1,2,37403001,1,37403001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37403001,37403003,37403005,37403006,,7,3,2,1,,2,,,,,4,"H37403-04-01",2993.59375
374030401,1,7,37403001,1,37403001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37403001,37403003,37403005,37403006,,10,8,8,8,,2,,,,,4,"H37403-04-01",2993.59375
374030401,2,3,37403001,2,,37403001,37403002,2,2,,,,,,,2,,,,,,,1,1,0.400000005960464,2,1,0.400000005960464,24000,3,37403001,37403002,37403003,37403005,37403006,35,35,25,14,14,2,,,,,5,"H37403-04-01",2993.59375
374030401,2,4,37403001,1,37403001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37403001,37403003,37403005,,,14,14,7,,,2,,,,,3,"H37403-04-01",2993.59375
374030401,2,5,37403001,1,37403001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37403001,37403003,37403005,,,7,3,2,,,2,,,,,3,"H37403-04-01",2993.59375
374030401,2,6,37403001,1,37403001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37403001,37403003,37403005,,,8,5,2,,,2,,,,,3,"H37403-04-01",2993.59375
374040401,1,1,37404002,2,,37404001,37404002,2,2,,,,,,,1,1,3,1,2,9000,2,2,,,,,,,,37404001,37404002,,,,7,7,,,,1,5,0,0,80000,2,"H37404-04-01",2993.59375
374040401,2,2,37404002,2,,37404001,37404002,2,2,,,,,,,1,1,2,1,2,6000,2,2,,,,,,,,37404001,37404002,,,,5,5,,,,1,7,0,0,40000,2,"H37404-04-01",2993.59375
374040401,3,3,37404002,2,,37404001,37404002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37404001,37404002,,,,14,14,,,,2,,,,,2,"H37404-04-01",2993.59375
374040401,4,4,37404002,2,,37404001,37404002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37404001,37404002,,,,14,14,,,,2,,,,,2,"H37404-04-01",2993.59375
374040401,5,5,37404002,2,,37404001,37404002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37404001,37404002,,,,4,4,,,,2,,,,,2,"H37404-04-01",2993.59375
374040401,6,6,37404002,2,,37404001,37404002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37404001,37404002,,,,4,4,,,,2,,,,,2,"H37404-04-01",2993.59375
374050401,1,1,37405002,2,,37405001,37405002,2,2,,,,,,,1,1,2,1,2,6000,2,2,,,,,,,,37405001,,,,,7,,,,,1,15,0,0,60000,1,"H37405-04-01",2993.59375
374050401,2,2,37405002,2,,37405001,37405002,2,2,,,,,,,1,1,2,1,2,6000,2,2,,,,,,,,37405001,,,,,7,,,,,1,15,0,0,60000,1,"H37405-04-01",2993.59375
374050401,3,3,37405002,2,,37405001,37405002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37405001,37405002,,,,18,18,,,,2,,,,,2,"H37405-04-01",2993.59375
374050401,4,4,37405002,2,,37405001,37405002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37405001,37405002,,,,18,14,,,,2,,,,,2,"H37405-04-01",2993.59375
374050401,5,5,37405002,2,,37405001,37405002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37405001,37405002,,,,18,14,,,,2,,,,,2,"H37405-04-01",2993.59375
374050401,6,6,37405002,2,,37405001,37405002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37405001,37405002,,,,14,14,,,,2,,,,,2,"H37405-04-01",2993.59375
374050401,7,7,37405002,2,,37405001,37405002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37405001,37405002,,,,7,7,,,,2,,,,,2,"H37405-04-01",2993.59375
374050401,8,8,37405002,2,,37405001,37405002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37405001,37405002,,,,7,7,,,,2,,,,,2,"H37405-04-01",2993.59375
374050401,9,9,37405002,2,,37405001,37405002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37405001,37405002,,,,7,7,,,,2,,,,,2,"H37405-04-01",2993.59375
374060401,1,1,37406001,1,37406001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37406001,37406002,37406003,,,7,4,4,,,2,,,,,3,"H37406-04-01",2993.59375
374060401,1,2,37406001,1,37406001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37406001,37406002,37406003,,,7,4,4,,,2,,,,,3,"H37406-04-01",2993.59375
374070401,1,1,37407001,1,37407001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37407001,37407004,37407005,37407006,37407007,1,1,1,1,1,2,,,,,5,"H37407-04-01",2993.59375
374070401,1,2,37407001,1,37407001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37407001,37407004,37407005,37407006,37407007,4,4,4,4,4,2,,,,,5,"H37407-04-01",2993.59375
374070401,1,3,37407001,1,37407001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37407001,37407004,37407005,37407006,37407007,2,2,2,2,2,2,,,,,5,"H37407-04-01",2993.59375
374070401,1,4,37407001,1,37407001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37407001,37407004,37407005,37407006,37407007,2,2,2,2,2,2,,,,,5,"H37407-04-01",2993.59375
374070401,1,5,37407001,1,37407001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37407001,37407004,37407005,37407006,37407007,2,2,2,2,2,2,,,,,5,"H37407-04-01",2993.59375
374070401,1,6,37407001,1,37407001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37407001,37407004,37407005,37407006,37407007,2,2,2,2,2,2,,,,,5,"H37407-04-01",2993.59375
374070401,2,7,37407001,1,37407001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37407001,37407004,37407005,37407006,37407007,7,7,7,7,7,2,,,,,5,"H37407-04-01",2993.59375
374070401,3,8,37407001,1,37407001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37407001,37407004,37407005,37407006,37407007,1,1,1,1,1,2,,,,,5,"H37407-04-01",2993.59375
374070401,4,9,37407001,1,37407001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37407001,37407004,37407005,37407006,37407007,7,7,7,7,7,2,,,,,5,"H37407-04-01",2993.59375
374080401,1,1,37408001,2,,37408001,37408002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37408001,37408002,,,,2,2,,,,2,,,,,2,"H37408-04-01",2993.59375
374080401,2,2,37408001,2,,37408001,37408002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37408001,37408002,,,,3,3,,,,2,,,,,2,"H37408-04-01",2993.59375
374080401,2,3,37408001,2,,37408001,37408002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37408001,37408002,,,,3,3,,,,2,,,,,2,"H37408-04-01",2993.59375
374090401,1,1,37409001,2,,37409001,37409002,2,1,100,2,,,,2,2,,,,,,,2,,,,,,,,37409001,37409002,,,,3,3,,,,2,,,,,2,"H37409-04-01",2993.59375
374090401,2,2,37409001,2,,37409001,37409002,2,1,40,2,,,,2,2,,,,,,,2,,,,,,,,37409001,37409002,,,,1,1,,,,2,,,,,2,"H37409-04-01",2993.59375
374090401,3,3,37409002,2,,37409001,37409002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37409001,37409002,,,,5,5,,,,2,,,,,2,"H37409-04-01",2993.59375
374090401,4,4,37409002,2,,37409001,37409002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37409001,37409002,,,,4,4,,,,2,,,,,2,"H37409-04-01",2993.59375
374090401,5,5,37409002,2,,37409001,37409002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37409001,37409002,,,,4,4,,,,2,,,,,2,"H37409-04-01",2993.59375
374090401,6,6,37409002,2,,37409001,37409002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37409001,37409002,,,,14,14,,,,1,0,4,0,40000,2,"H37409-04-01",2993.59375
374100401,1,1,37410002,1,37410002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,37410002,37410003,37410004,,,2,2,2,,,2,,,,,3,"H37410-04-01",2993.59375
374100401,2,2,37410002,2,,37410001,37410002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37410001,37410002,37410003,37410004,37410005,8,8,8,8,8,2,,,,,5,"H37410-04-01",2993.59375
374100401,2,3,37410002,2,,37410001,37410002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37410001,37410002,37410003,37410004,37410005,6,6,6,6,6,2,,,,,5,"H37410-04-01",2993.59375
375010401,1,1,37501001,2,,37501001,37501002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37501001,37501002,37501003,,,7,7,7,,,2,,,,,3,"H37501-04-01",544.481567382813
375010401,2,2,37501001,2,,37501001,37501002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37501001,37501002,37501003,,,7,7,7,,,2,,,,,3,"H37501-04-01",544.481567382813
375020401,1,1,37502001,2,,37502001,37502002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37502001,37502002,37502003,37502004,37502005,4,4,4,4,4,2,,,,,5,"H37502-04-01",544.481567382813
375020401,2,2,37502001,2,,37502001,37502002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37502001,37502002,37502003,37502004,,4,4,4,4,,2,,,,,4,"H37502-04-01",544.481567382813
375020401,3,3,37502001,2,,37502001,37502002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37502001,37502002,37502007,,,5,5,2,,,2,,,,,3,"H37502-04-01",544.481567382813
375020401,4,4,37502001,2,,37502001,37502002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37502001,37502002,37502003,37502007,,5,5,5,5,,2,,,,,4,"H37502-04-01",544.481567382813
375020401,5,5,37502001,2,,37502001,37502002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37502001,37502002,37502003,37502007,37502008,5,5,5,5,5,2,,,,,5,"H37502-04-01",544.481567382813
375020401,6,6,37502001,2,,37502001,37502002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37502001,37502002,37502003,37502007,37502008,5,5,5,5,5,2,,,,,5,"H37502-04-01",544.481567382813
375020401,7,7,37502001,2,,37502001,37502002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37502001,37502002,37502003,,,3,3,3,,,2,,,,,3,"H37502-04-01",544.481567382813
375020401,8,8,37502001,2,,37502001,37502002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37502001,37502002,37502003,,,3,3,3,,,2,,,,,3,"H37502-04-01",544.481567382813
375020401,9,9,37502001,2,,37502001,37502002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37502001,37502002,37502003,37502004,37502008,5,5,5,5,5,2,,,,,5,"H37502-04-01",544.481567382813
375020401,10,10,37502001,2,,37502001,37502002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37502001,37502002,37502003,37502004,37502005,7,7,7,7,7,2,,,,,5,"H37502-04-01",544.481567382813
375030401,1,1,37503003,2,,37503001,37503002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37503001,37503002,37503003,,,4,4,4,,,2,,,,,3,"H37503-04-01",544.481567382813
375030401,2,2,37503003,2,,37503001,37503002,2,2,,,,,,,2,,,,,,,2,,,,,,,,37503001,37503002,37503003,,,2,2,2,,,2,,,,,3,"H37503-04-01",544.481567382813
