"HHID","parcelID","plotID","Production2_ID","cropID","a5bq5_1","a5bq5_2","a5bq6a","a5bq6b","a5bq6c","a5bq6d","a5bq6a_1","a5bq6a_2","a5bq6a_3","a5bq6a_4","a5bq6e","a5bq6e_1","a5bq6f","a5bq6f_1","a5bq7a","a5bq7b","a5bq7c","a5bq7d","a5bq8","a5bq9","a5bq10","a5bq11e","a5bq11f","a5bq11g","a5bq11h","a5bq12","a5bq13","a5bq14a","a5bq14b","a5bq15","a5bq16","a5bq17","a5bq18","a5bq19","a5bq20","a5bq21","a5bq22","a5bq23a","a5bq23b","hh","wgt_X"
380090401,1,1,2,130,38009002,2,500,45,1,,2,,38009001,38009002,11,2013,12,2013,300,45,1,,150000,3,0,2,,38009001,38009002,0,200,0,0,0,0,,4,2,,0,,1,2,"H38009-04-01",2108.638671875
380090401,2,2,3,630,38009002,2,600,40,1,,2,,38009002,38009001,12,2013,4,2014,200,40,1,,60000,3,0,2,,38009001,38009002,200,200,0,0,0,0,,4,2,,0,,3,,"H38009-04-01",2108.638671875
380090401,3,3,4,620,38009002,2,50,20,22,15,2,,38009001,38009003,9,2013,12,2013,0,,,,,,,,,,,5,45,0,0,0,0,,6,2,,0,,2,1,"H38009-04-01",2108.638671875
380100401,1,1,1,630,38010002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38010-04-01",2108.638671875
380100401,1,2,2,130,38010002,2,740,45,1,,2,,38010002,38010001,12,2013,12,2013,600,45,1,,360000,2,0,2,,38010002,38010001,45,82,0,0,13,0,,4,2,,0,,2,96,"H38010-04-01",2108.638671875
380100401,1,3,3,630,38010002,2,300,40,1,,2,,38010001,38010002,3,2014,4,2014,200,40,1,,60000,3,0,2,,38010001,38010002,0,100,0,0,0,0,,4,2,,0,,2,96,"H38010-04-01",2108.638671875
381010401,1,1,2,811,38101001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38101-04-01",2935.46557617188
381010401,1,1,1,741,38101001,2,30,20,68,17,2,,38101001,38101002,10,2013,12,2013,0,,,,,,,,,,,0,30,0,0,0,0,,6,2,,0,,1,1,"H38101-04-01",2935.46557617188
381010401,1,2,3,210,38101001,2,90,35,1,,2,,38101001,38101002,11,2013,12,2013,0,,,,,,,,,,,0,70,0,0,20,0,,4,2,,0,,2,96,"H38101-04-01",2935.46557617188
381020401,1,1,2,741,38102002,2,15,20,68,15,2,,38102001,38102002,7,2013,12,2013,0,,,,,,,,,,,0,15,0,0,0,0,,6,2,,0,,1,1,"H38102-04-01",2935.46557617188
381020401,1,1,1,210,38102002,2,20,35,1,,1,38102002,,,11,2013,12,2013,0,,,,,,,,,,,0,20,0,0,0,0,,4,2,,0,,2,96,"H38102-04-01",2935.46557617188
381020401,2,2,3,210,38102002,2,100,35,1,,2,,38102001,38102002,12,2013,12,2013,50,45,1,,75000,2,0,2,,38102001,38102002,0,50,0,0,0,0,,4,2,,0,,1,96,"H38102-04-01",2935.46557617188
381020401,3,3,4,741,38102002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38102-04-01",2935.46557617188
381020401,4,4,5,210,38102002,2,50,35,1,,2,,38102001,38102002,12,2013,12,2013,0,,,,,,,,,,,0,50,0,0,0,0,,4,2,,0,,1,96,"H38102-04-01",2935.46557617188
381030401,1,1,1,741,38103002,2,30,20,68,20,2,,38103001,38103002,,,,,0,,,,,,,,,,,0,30,0,0,0,0,,6,2,,0,,1,1,"H38103-04-01",2935.46557617188
381030401,1,1,3,811,38103002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38103-04-01",2935.46557617188
381030401,1,1,2,630,38103002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38103-04-01",2935.46557617188
381030401,2,2,4,210,38103002,2,150,45,1,,2,,38103001,38103002,,,,,100,45,1,,150000,5,0,2,,38103001,38103002,10,30,0,0,10,0,,4,2,,0,,3,,"H38103-04-01",2935.46557617188
381030401,3,3,5,210,38103002,2,200,45,1,,2,,38103001,38103002,,,,150,150,45,1,,225000,5,0,2,,38103001,38103002,10,20,0,0,20,0,,4,2,,0,,3,,"H38103-04-01",2935.46557617188
381040401,1,1,1,210,38104002,2,50,45,1,,2,,38104001,38104002,,,,,30,45,1,,30000,5,0,2,,38104001,38104002,0,20,0,0,0,0,,4,2,,0,,3,,"H38104-04-01",2935.46557617188
381040401,2,2,2,210,38104002,2,30,45,1,,2,,38104001,38104002,,,,,0,,,,,,,,,,,0,30,0,0,0,0,,4,2,,0,,3,,"H38104-04-01",2935.46557617188
381040401,3,3,4,811,38104002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38104-04-01",2935.46557617188
381040401,3,3,3,741,38104002,2,30,20,68,18,2,,38104001,38104002,,,,,3,20,68,18,15000,5,0,2,,38104001,38104002,0,27,0,0,0,0,,6,2,,0,,2,1,"H38104-04-01",2935.46557617188
381050401,1,1,1,111,38105002,2,60,45,1,,2,,38105001,38105002,,,,2013,50,45,1,,150000,5,0,2,,38105001,38105002,6,4,0,0,0,0,,4,2,,0,,1,96,"H38105-04-01",2935.46557617188
381050401,2,2,2,210,38105002,2,150,45,1,,2,,38105001,38105002,1,2014,1,2014,100,45,1,,110000,2,0,2,,38105001,38105002,0,10,0,0,40,0,,4,2,,0,,1,2,"H38105-04-01",2935.46557617188
381050401,3,3,3,210,38105002,2,180,45,1,,2,,38105001,38105002,12,2013,12,2013,150,45,1,,165000,2,0,2,,38105001,38105002,0,30,0,0,0,0,,4,2,,0,,1,2,"H38105-04-01",2935.46557617188
381050401,4,4,4,111,38105002,2,900,45,1,,2,,38105001,38105002,,,,2013,800,45,1,,800000,3,0,2,,38105001,38105002,10,10,0,0,80,0,,4,2,,0,,1,96,"H38105-04-01",2935.46557617188
381050401,5,5,5,741,38105002,2,50,20,68,15,2,,38105001,38105002,7,2013,12,2013,0,,,,,,,,,,,10,40,0,0,0,0,,6,2,,0,,1,1,"H38105-04-01",2935.46557617188
381060401,1,1,1,741,38106001,2,25,20,68,20,1,38106001,,,7,2013,12,2013,10,20,68,20,50000,5,0,1,38106001,,,0,15,0,0,0,0,,6,2,,0,,1,1,"H38106-04-01",2935.46557617188
381060401,2,2,2,210,38106001,2,100,45,1,,1,38106001,,,11,2013,11,2013,0,,,,,,,,,,,30,30,0,0,20,0,,4,2,,20,,3,,"H38106-04-01",2935.46557617188
381060401,3,3,3,111,38106001,2,3,45,10,100,1,38106001,,,12,2013,12,2013,3,45,10,100,300000,4,0,1,38106001,,,0,0,0,0,0,0,,4,2,,0,,3,,"H38106-04-01",2935.46557617188
381070401,1,1,1,741,38107001,2,10,20,69,5,1,38107001,,,,,,2013,4,,69,5,14000,5,0,2,,38107001,38107002,0,6,0,0,0,0,,6,2,,0,,1,1,"H38107-04-01",2935.46557617188
381070401,1,2,2,210,38107001,2,170,45,1,,2,,38107001,38107002,11,2013,11,2013,50,45,1,,50000,3,0,2,,38107001,38107002,0,100,0,0,20,0,,4,2,,0,,2,96,"H38107-04-01",2935.46557617188
381070401,1,3,3,630,38107001,2,6,20,22,18,2,,38107001,38107002,7,2013,1,2014,1,20,22,18,5000,5,0,2,,38107001,38107002,0,5,0,0,0,0,,6,2,,0,,3,,"H38107-04-01",2935.46557617188
381070401,1,4,4,810,38107002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38107-04-01",2935.46557617188
381080401,1,1,1,741,38108002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38108-04-01",2935.46557617188
381080401,2,2,2,610,38108002,2,8,20,10,100,2,,38108001,38108002,12,2013,12,2013,6,20,10,100,150000,2,0,2,,38108001,38108002,0,2,0,0,0,0,,4,2,,0,,3,,"H38108-04-01",2935.46557617188
381080401,3,3,3,210,38108002,2,100,35,1,,2,,38108001,38108002,11,2013,12,2013,0,,,,,,,,,,,0,70,0,0,30,0,,4,2,,0,,1,96,"H38108-04-01",2935.46557617188
381090401,1,1,1,741,38109001,2,50,20,67,20,2,,38109002,38109001,7,2013,12,2013,30,20,67,20,300000,3,0,2,,38109001,38109002,4,16,0,0,0,0,,2,2,,0,,1,1,"H38109-04-01",2935.46557617188
381090401,1,1,2,811,38109001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38109-04-01",2935.46557617188
381090401,2,2,3,620,38109001,2,60,20,22,15,2,,38109002,38109001,11,2013,12,2013,40,20,22,15,120000,5,0,2,,38109001,38109002,10,10,0,0,0,0,,6,2,,0,,1,1,"H38109-04-01",2935.46557617188
381090401,2,3,4,210,38109001,2,350,45,1,,2,,38109001,38109002,10,2013,10,2013,325,45,1,,390000,2,0,2,,38109001,38109002,0,25,0,0,0,0,,4,2,,0,,2,96,"H38109-04-01",2935.46557617188
381090401,3,4,5,210,38109001,2,500,45,1,,2,,38109001,38109002,11,2013,11,2013,500,45,1,,750000,3,10000,2,,38109001,38109002,0,0,0,0,0,0,,4,2,,0,,2,96,"H38109-04-01",2935.46557617188
381090401,4,5,6,210,38109001,2,300,45,1,,2,,38109001,38109002,11,2013,12,2013,200,45,1,,300000,3,4000,2,,38109001,38109002,0,70,0,0,30,0,,4,2,,0,,2,96,"H38109-04-01",2935.46557617188
381090401,5,6,7,210,38109001,2,150,45,1,,2,,38109001,38109002,12,2013,12,2013,0,,,,,,,,,,,0,100,0,0,50,0,,4,2,,0,,2,96,"H38109-04-01",2935.46557617188
381090401,5,7,8,222,38109001,2,400,45,1,,2,,38109001,38109003,,,,2013,340,45,1,,612000,2,9000,2,,38109001,38109002,0,25,0,0,15,0,,4,2,,20,,2,96,"H38109-04-01",2935.46557617188
381100401,1,1,1,111,38110001,2,6,45,10,100,2,,38110001,38110002,12,2013,12,2013,5,45,10,100,450000,2,0,1,38110001,,,0,1,0,0,0,0,,4,2,,0,,3,,"H38110-04-01",2935.46557617188
381100401,2,2,2,210,38110001,2,3,35,10,100,2,,38110001,38110002,11,2013,12,2013,2,45,10,100,200000,2,0,2,,38110001,38110002,0,1,0,0,0,0,,4,2,,0,,1,96,"H38110-04-01",2935.46557617188
381100401,4,4,3,741,38110001,2,100,20,68,15,2,,38110001,38110002,7,2013,12,2013,70,20,68,15,210000,4,1000,2,,38110001,38110002,0,30,0,0,0,0,,6,2,,0,,1,1,"H38110-04-01",2935.46557617188
381100401,5,5,4,741,38110001,2,48,20,69,8,2,,38110001,38110002,7,2013,12,2013,0,,,,,,,,,,,0,48,0,0,0,0,,6,2,,0,,1,1,"H38110-04-01",2935.46557617188
381100401,5,5,5,811,38110001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38110-04-01",2935.46557617188
382020401,1,1,2,130,38202006,2,100,45,1,,2,,38202001,38202006,12,2013,12,2013,50,45,1,,25000,3,0,2,,38202001,38202002,0,35,0,0,15,0,,4,1,3,0,,2,96,"H38202-04-01",4849.8994140625
382020401,1,1,1,210,38202006,2,40,45,1,,2,,38202001,38202002,12,2013,12,2013,20,45,1,,40000,2,0,2,,38202001,38202002,0,20,0,0,0,0,,4,1,3,0,,2,96,"H38202-04-01",4849.8994140625
382020401,2,2,3,130,38202006,2,6,22,22,15,2,,38202001,38202002,12,2013,12,2013,0,,,,,,,,,,,0,6,0,0,0,0,,96,2,,0,,3,,"H38202-04-01",4849.8994140625
382020401,2,2,4,130,38202006,2,40,45,1,,2,,38202001,38202002,12,2013,12,2013,40,45,1,,20000,2,0,2,,38202001,38202002,0,0,0,0,0,0,,4,1,3,0,,2,96,"H38202-04-01",4849.8994140625
382040401,1,1,1,630,38204002,2,100,20,1,,2,,38204001,38204002,4,2014,4,2014,0,,,,,,,,,,,0,100,0,0,0,0,,96,2,,0,,3,,"H38204-04-01",4849.8994140625
382040401,3,2,4,130,38204002,2,320,45,1,,2,,38204002,38204001,1,2014,1,2014,200,45,1,,100000,2,0,2,,38204001,38204002,0,100,0,0,20,0,,4,1,3,0,,2,96,"H38204-04-01",4849.8994140625
382040401,3,2,3,210,38204002,2,330,45,1,,2,,38204002,38204001,12,2013,12,2013,250,45,1,,575000,2,0,2,,38204001,38204002,30,20,0,0,30,0,,4,1,3,0,,2,96,"H38204-04-01",4849.8994140625
382040401,3,2,2,210,38204002,2,20,24,1,,2,,38204001,38204002,11,2013,11,2013,0,,,,,,,,,,,0,20,0,0,0,0,,96,2,,0,,3,,"H38204-04-01",4849.8994140625
382040401,3,2,5,630,38204002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38204-04-01",4849.8994140625
382060401,1,1,1,620,38206001,2,2,20,10,100,1,38206001,,,2,2013,4,2013,0,,,,,,,,,,,0.5,2,0,0,0,0,,6,2,,0,,2,96,"H38206-04-01",4849.8994140625
382060401,1,2,3,150,38206001,2,100,45,1,,1,38206001,,,11,2013,11,2013,100,45,1,,100000,2,0,1,38206001,,,0,0,0,0,0,0,,4,2,,0,,2,96,"H38206-04-01",4849.8994140625
382060401,1,3,2,630,38206001,2,10,20,10,100,1,38206001,,,1,2014,4,2014,7,20,10,100,350000,2,0,1,38206001,,,0.5,2.5,0,0,0,0,,6,2,,0,,2,96,"H38206-04-01",4849.8994140625
382060401,2,4,4,120,38206001,2,4,42,10,100,1,38206001,,,11,2013,11,2013,3,42,10,100,450000,2,0,1,38206001,,,0.300000011920929,0.699999988079071,0,0,0,0,,4,2,,0,,2,96,"H38206-04-01",4849.8994140625
382060401,2,5,6,320,38206001,2,50,45,1,,1,38206001,,,8,2013,11,2013,50,45,1,,50000,2,0,1,38206001,,,0,0,0,0,0,0,,4,2,,0,,2,96,"H38206-04-01",4849.8994140625
382060401,2,5,5,130,38206001,2,3,45,10,100,1,38206001,,,12,2013,12,2013,3,45,10,100,240000,2,0,1,38206001,,,0,0,0,0,0,0,,4,2,,0,,2,96,"H38206-04-01",4849.8994140625
382060401,2,6,8,310,38206001,2,50,45,1,,1,38206001,,,11,2013,11,2013,20,45,1,,60000,2,0,1,38206001,,,5,10,0,0,5,0,,4,2,,0,,2,96,"H38206-04-01",4849.8994140625
382060401,2,6,7,130,38206001,2,3,45,10,100,1,38206001,,,12,2013,12,2013,3,45,10,100,240000,2,0,1,38206001,,,0,0,0,0,0,0,,4,2,,0,,2,96,"H38206-04-01",4849.8994140625
382060401,2,7,10,210,38206001,2,1.5,45,10,100,1,38206001,,,11,2013,11,2013,1,45,10,100,150000,2,0,1,38206001,,,0.100000001490116,0.200000002980232,0,0,0.200000002980232,0,,4,2,,0,,1,96,"H38206-04-01",4849.8994140625
382060401,2,7,9,130,38206001,2,3,45,10,100,1,38206001,,,12,2013,12,2013,2,45,10,100,160000,2,0,1,38206001,,,0.300000011920929,0.5,0,0,0.200000002980232,0,,4,2,,0,,2,96,"H38206-04-01",4849.8994140625
382060401,2,8,11,640,38206001,2,2,20,10,100,1,38206001,,,12,2013,1,2014,0,,,,,,,,,,,1,1,0,0,0,0,,6,2,,0,,2,96,"H38206-04-01",4849.8994140625
382070401,1,1,1,130,38207002,2,7,45,10,100,2,,38207001,38207002,12,2013,12,2013,6,45,10,100,480000,2,0,2,,38207001,38207002,0,0.899999976158142,0,0,0.100000001490116,0,,4,2,,0,,2,96,"H38207-04-01",4849.8994140625
382070401,1,1,2,320,38207002,2,50,45,1,,2,,38207001,38207002,11,2013,12,2013,50,45,1,,50000,2,0,2,,38207001,38207002,0,0,0,0,0,0,,4,2,,0,,2,96,"H38207-04-01",4849.8994140625
382070401,2,2,3,630,38207002,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,"H38207-04-01",4849.8994140625
382090401,1,1,1,630,38209001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38209-04-01",4849.8994140625
382090401,2,2,2,210,38209001,2,80,45,1,,1,38209001,,,,2013,,2013,0,,,,,,,,,,,0,80,0,0,0,0,,6,2,,0,,,,"H38209-04-01",4849.8994140625
382090401,2,2,3,130,38209001,2,2,45,10,100,1,38209001,,,,2013,,2013,0,,,,,,,,,,,0,1.39999997615814,0,0,0.200000002980232,0,,4,2,,0,,2,96,"H38209-04-01",4849.8994140625
382090401,3,3,4,620,38209001,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,"H38209-04-01",4849.8994140625
382090401,4,4,6,210,38209001,2,2,45,10,100,1,38209001,,,,2013,,2013,1,45,10,100,50000,2,0,1,38209001,,,0.100000001490116,0.800000011920929,0,0,0.100000001490116,10,1,4,2,,0,,1,2,"H38209-04-01",4849.8994140625
382090401,4,4,5,130,38209001,2,1,45,10,100,1,38209001,,,,2013,,2013,0,,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,,2,96,"H38209-04-01",4849.8994140625
383010401,1,1,1,130,38301002,2,5,45,9,625,2,,38301001,38301002,11,2013,11,2013,5,45,9,625,312500,2,0,2,,38301001,38301002,0,0,0,0,0,0,,4,2,,0,,3,,"H38301-04-01",2366.15893554688
383010401,2,2,2,620,38301002,2,4,20,9,520,2,,38301001,38301002,9,2013,1,2013,0,,,,,,,,,,,0,2,0,0,0,0,,6,2,,2,,3,,"H38301-04-01",2366.15893554688
383020401,1,1,1,330,38302001,2,200,45,1,,2,,38302001,38302002,12,2012,12,2013,200,45,1,,180000,2,0,2,,38302001,38302002,0,0,0,0,0,0,,4,2,,0,,3,,"H38302-04-01",2366.15893554688
383020401,1,5,2,330,38302001,2,448,45,1,,2,,38302001,38302002,12,2013,12,2013,448,45,1,,403200,2,0,2,,38302001,38302002,0,0,0,0,0,0,,4,2,,0,,3,,"H38302-04-01",2366.15893554688
383020401,2,6,3,130,38302001,2,300,45,1,,2,,38302001,38302002,12,2013,12,2013,240,45,1,,120000,2,0,2,,38302001,38302002,10,10,0,0,0,0,,4,2,,40,,3,,"H38302-04-01",2366.15893554688
383030401,1,1,1,630,38303001,2,4,20,9,160,1,38303001,,,1,2014,4,2014,0,,,,,,,,,,,0,4,0,0,0,0,,6,2,,0,,2,2,"H38303-04-01",2366.15893554688
383030401,1,2,2,340,38303001,2,40,45,1,,1,38303001,,,12,2013,12,2013,0,,,,,,,,,,,0,40,0,0,0,0,,4,2,,0,,2,2,"H38303-04-01",2366.15893554688
383030401,2,3,4,130,38303001,2,5,23,22,10,1,38303001,,,12,2013,12,2013,0,,,,,,,,,,,0,5,0,0,0,0,,6,2,,0,,2,1,"H38303-04-01",2366.15893554688
383030401,2,3,3,130,38303001,2,260,45,1,,1,38303001,,,12,2013,1,2014,80,45,1,,40000,2,0,1,38303001,,,0,180,0,0,0,0,,4,2,,0,,2,1,"H38303-04-01",2366.15893554688
383040401,1,2,1,330,38304001,2,11,45,9,50,2,,38304001,38304002,1,2014,1,2014,11,45,9,50,495000,2,0,2,,38304001,38304002,0,0,0,0,0,0,,4,2,,0,,3,,"H38304-04-01",2366.15893554688
383050401,1,1,1,630,38305002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38305-04-01",2366.15893554688
383050401,2,2,3,130,38305002,2,1,45,10,100,2,,38305001,38305002,9,2013,9,2013,1,45,10,100,70000,2,0,2,,38305001,38305002,0,0,0,0,0,0,,4,1,3,0,,3,,"H38305-04-01",2366.15893554688
383050401,2,2,2,210,38305002,2,2,45,22,44,2,,38305001,38305002,9,2013,9,2013,0,,,,,,,,,,,0,0.5,0,0,0.5,0,,3,2,,1,,3,,"H38305-04-01",2366.15893554688
383080401,1,1,1,630,38308001,2,8,20,9,120,1,38308001,,,2,2014,,2014,0,,,,,,,,,,,0,6,2,0,0,0,,4,2,,0,,2,1,"H38308-04-01",2366.15893554688
383090401,1,1,1,340,38309001,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,"H38309-04-01",2366.15893554688
383090401,4,2,2,210,38309001,2,32,45,1,,2,,38309001,38309002,10,2013,10,2013,0,,,,,,,,,,,3,10,0,0,0,0,,4,2,,20,,3,,"H38309-04-01",2366.15893554688
383100401,1,1,1,340,38310001,2,50,45,1,,2,,38310001,38310002,10,2013,10,2013,0,,,,,,,,,,,0,50,0,0,0,0,,4,2,,0,,3,,"H38310-04-01",2366.15893554688
383100401,2,2,2,630,38310001,2,6,20,9,160,1,38310001,,,2,2014,,2014,0,,,,,,,,,,,0,6,0,0,0,0,,6,2,,0,,2,2,"H38310-04-01",2366.15893554688
383100401,3,3,3,330,38310001,2,536,45,1,,1,38310001,,,11,2013,11,2013,536,45,1,,482400,2,0,1,38310001,,,0,0,0,0,0,0,,4,2,,0,,2,2,"H38310-04-01",2366.15893554688
384010401,1,1,1,340,38401001,2,3,45,22,54,2,,38401001,38401002,12,2013,12,2013,2,45,22,36,144000,2,0,2,,38401001,38401002,0,0.5,0,0,0,0,,4,2,,0.5,,3,,"H38401-04-01",2472.08251953125
384020401,2,1,1,130,38402001,2,10,45,1,,1,38402001,,,2,2014,2,2014,0,,,,,,,,,,,0,0,0,0,0,0,,4,2,,10,,3,,"H38402-04-01",2472.08251953125
384030401,1,1,1,150,38403001,2,720,45,1,,1,38403001,,,11,2013,11,2013,720,45,1,,432000,2,0,1,38403001,,,0,0,0,0,0,0,,4,2,,0,,2,1,"H38403-04-01",2472.08251953125
384030401,2,2,2,630,38403001,2,7,20,9,160,1,38403001,,,3,2014,,2014,5,20,9,160,150000,2,0,1,38403001,,,0,2,0,0,0,0,,6,2,,0,,2,2,"H38403-04-01",2472.08251953125
384030401,3,3,3,340,38403001,2,100,45,1,,1,38403001,,,10,2013,10,2013,50,45,1,,175000,2,0,1,38403001,,,0,47,0,0,3,0,,4,2,,0,,3,,"H38403-04-01",2472.08251953125
384040401,1,1,1,150,38404001,2,230,45,1,,2,,38404001,38404002,12,2013,12,2013,230,45,1,,138000,2,0,2,,38404001,38404002,0,0,0,0,0,0,,4,2,,0,,3,,"H38404-04-01",2472.08251953125
384040401,2,2,2,340,38404001,2,150,45,1,,2,,38404001,38404002,12,2013,12,2013,130,45,1,,559000,2,0,2,,38404001,38404002,0,10,0,0,0,0,,4,2,,10,,3,,"H38404-04-01",2472.08251953125
384050401,1,1,1,630,38405001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38405-04-01",2472.08251953125
384050401,1,2,2,340,38405001,2,260,45,1,,2,,38405001,38405002,11,2013,12,2013,130,45,1,,299000,2,0,2,,38405001,38405002,0,100,0,0,10,0,,4,2,,20,,3,,"H38405-04-01",2472.08251953125
384050401,1,3,4,630,38405001,2,5,40,10,110,2,,38405001,38405002,3,2014,4,2014,5,40,10,110,140000,5,0,2,,38405001,38405002,0,0,0,0,0,0,,4,2,,0,,2,2,"H38405-04-01",2472.08251953125
384050401,1,3,3,630,38405001,2,7,20,9,160,2,,38405001,38405002,2,2014,,2014,0,,,,,,,,,,,0,7,0,0,0,0,,6,2,,0,,2,2,"H38405-04-01",2472.08251953125
384050401,1,4,5,130,38405001,2,784,45,1,,2,,38405001,38405002,11,2013,11,2013,704,45,1,,422400,3,0,2,,38405001,38405002,0,75,0,0,5,0,,4,2,,0,,2,1,"H38405-04-01",2472.08251953125
384050401,1,4,6,130,38405001,2,1,23,9,80,1,38405002,,,10,2013,10,2013,0,,,,,,,,,,,0,1,0,0,0,0,,6,2,,1,,2,1,"H38405-04-01",2472.08251953125
384060401,1,1,1,150,38406001,2,1,45,9,160,1,38406001,,,11,2013,11,2013,1,45,9,160,96000,2,0,1,38406001,,,0,0,0,0,0,0,,4,2,,0,,3,,"H38406-04-01",2472.08251953125
384060401,2,2,2,340,38406001,2,7,45,22,154,1,38406001,,,12,2013,12,2013,1,45,22,22,36000,2,0,1,38406001,,,1,1,0,0,0.5,0,,4,2,,3.5,,3,,"H38406-04-01",2472.08251953125
384060401,3,3,3,330,38406001,2,2,45,10,100,1,38406001,,,12,2013,12,2013,2,45,10,100,90000,2,0,1,38406001,,,0,0,0,0,0,0,,4,2,,0,,3,,"H38406-04-01",2472.08251953125
384070401,1,1,1,340,38407001,2,110,45,1,,2,,38407001,38407002,12,2013,12,2013,0,,,,,,,,,,,0,20,0,0,0,0,,4,2,,90,,3,,"H38407-04-01",2472.08251953125
384070401,1,2,2,150,38407001,2,325,45,1,,2,,38407001,38407002,12,2013,12,2013,325,45,1,,211250,2,0,2,,38407001,38407002,0,0,0,0,0,0,,4,2,,0,,3,,"H38407-04-01",2472.08251953125
384080401,1,1,2,150,38408002,2,250,45,1,,1,38408001,,,11,2013,12,2013,250,45,1,,22500,3,0,1,38408001,,,0,0,0,0,0,0,,4,2,,0,,2,1,"H38408-04-01",2472.08251953125
384080401,1,1,1,210,38408002,2,130,45,1,,2,,38408001,38408002,10,2013,10,2013,0,,,,,,,,,,,0,15,0,0,0,0,,4,2,,115,,3,,"H38408-04-01",2472.08251953125
384080401,2,3,3,340,38408002,2,120,45,1,,2,,38408001,38408002,12,2013,12,2013,0,,,,,,,,,,,20,15,0,0,0,0,,4,2,,85,,3,,"H38408-04-01",2472.08251953125
384080401,3,4,4,630,38408002,2,1,20,9,160,2,,38408001,38408002,,2014,,2014,0,,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,1,"H38408-04-01",2472.08251953125
384100401,2,1,1,340,38410001,2,4,45,22,80,1,38410001,,,12,2013,12,2013,1,45,22,20,40000,5,0,1,38410001,,,0.5,1.5,0,0,0,0,,4,2,,1,,3,,"H38410-04-01",2472.08251953125
385010401,1,1,1,630,38501001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38501-04-01",326.926422119141
385010401,2,2,2,150,38501001,2,1,42,22,15,1,38501001,,,11,2013,11,2013,0,,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,,2,1,"H38501-04-01",326.926422119141
385020401,1,1,2,223,38502001,2,1,45,39,5,1,38502001,,,10,2013,12,2013,0,,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,,3,,"H38502-04-01",326.926422119141
385020401,1,1,1,150,38502001,2,4,45,22,15,1,38502001,,,11,2013,3,2013,0,,,,,,,,,,,0,2,0,0,1,0,,4,2,,1,,2,96,"H38502-04-01",326.926422119141
385020401,1,1,3,223,38502001,2,2,24,22,5,1,38502001,,,10,2013,11,2013,0,,,,,,,,,,,0,2,0,0,0,0,,4,2,,0,,3,,"H38502-04-01",326.926422119141
385020401,1,2,4,150,38502001,2,1,45,22,15,1,38502001,,,11,2013,12,2013,0,,,,,,,,,,,0,0,0,0,0,0,,4,2,,0,,2,96,"H38502-04-01",326.926422119141
385020401,1,3,8,210,38502001,2,1,45,22,15,1,38502001,,,11,2013,11,2013,0,,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,,1,96,"H38502-04-01",326.926422119141
385020401,1,3,7,320,38502001,2,6,45,32,0.5,1,38502001,,,11,2013,11,2013,0,,,,,,,,,,,0,4,0,0,2,0,,4,2,,0,,1,96,"H38502-04-01",326.926422119141
385020401,1,3,5,310,38502001,2,2,22,22,5,1,38502001,,,11,2013,12,2013,0,,,,,,,,,,,0,2,0,0,0,0,,4,2,,0,,1,96,"H38502-04-01",326.926422119141
385020401,1,3,6,310,38502001,2,3,42,22,5,1,38502001,,,11,2013,12,2013,0,,,,,,,,,,,0,2,0,0,1,0,,4,2,,0,,1,96,"H38502-04-01",326.926422119141
385020401,1,3,9,630,38502001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H38502-04-01",326.926422119141
385020401,2,4,11,223,38502001,2,2,14,22,5,1,38502001,,,11,2013,12,2013,0,,,,,,,,,,,0,2,0,0,0,0,,4,2,,0,,3,,"H38502-04-01",326.926422119141
