"HHID","AGroup_ID","a11q1a","a11q1b","a11q1c","a11q2","a11q3","a11q4","a11q5","hh","wgt_X"
390050401,105,6,6,,2,2,2,,"H39005-04-01",1330.84216308594
390050401,106,6,6,,2,2,2,,"H39005-04-01",1330.84216308594
390050401,107,6,6,,,,,,"H39005-04-01",1330.84216308594
390050401,108,6,6,,,,,,"H39005-04-01",1330.84216308594
390060401,106,6,6,,2,2,2,,"H39006-04-01",1330.84216308594
390060401,108,6,6,,,,,,"H39006-04-01",1330.84216308594
390070401,106,6,6,,2,2,2,,"H39007-04-01",1330.84216308594
390080401,107,6,6,,,,,,"H39008-04-01",1330.84216308594
390080401,108,6,6,,,,,,"H39008-04-01",1330.84216308594
390090401,106,6,6,,2,2,2,,"H39009-04-01",1330.84216308594
390100401,106,6,6,,2,2,2,,"H39010-04-01",1330.84216308594
390100401,108,6,6,,,,,,"H39010-04-01",1330.84216308594
391010401,105,6,6,,2,2,2,,"H39101-04-01",3899.56103515625
391010401,106,6,6,,2,2,2,,"H39101-04-01",3899.56103515625
391010401,107,6,6,,,,,,"H39101-04-01",3899.56103515625
391020401,106,6,6,,2,2,2,,"H39102-04-01",3899.56103515625
391020401,107,6,6,,,,,,"H39102-04-01",3899.56103515625
391030401,106,6,6,,2,2,2,,"H39103-04-01",3899.56103515625
391030401,107,6,6,,,,,,"H39103-04-01",3899.56103515625
391040401,105,4,4,,2,2,2,,"H39104-04-01",3899.56103515625
391040401,106,6,6,,2,2,2,,"H39104-04-01",3899.56103515625
391040401,107,6,6,,,,,,"H39104-04-01",3899.56103515625
391070401,106,6,6,,2,2,2,,"H39107-04-01",3899.56103515625
391070401,107,6,6,,,,,,"H39107-04-01",3899.56103515625
391090401,105,6,6,,2,2,2,,"H39109-04-01",3899.56103515625
391090401,106,6,6,,2,2,2,,"H39109-04-01",3899.56103515625
391100401,106,6,6,,2,2,2,,"H39110-04-01",3899.56103515625
391100401,107,6,6,,,,,,"H39110-04-01",3899.56103515625
393010401,105,4,6,,2,1,2,,"H39301-04-01",2549.3349609375
393010401,107,6,6,,,,,,"H39301-04-01",2549.3349609375
393020401,105,6,6,,2,1,1,280000,"H39302-04-01",2549.3349609375
393020401,107,6,6,,,,,,"H39302-04-01",2549.3349609375
393030401,106,6,6,,2,2,2,,"H39303-04-01",2549.3349609375
393030401,107,6,6,,,,,,"H39303-04-01",2549.3349609375
393040401,107,6,6,,,,,,"H39304-04-01",2549.3349609375
393050401,105,6,6,,1,1,2,,"H39305-04-01",2549.3349609375
393050401,107,6,6,,,,,,"H39305-04-01",2549.3349609375
393070401,107,6,6,,,,,,"H39307-04-01",2549.3349609375
393090401,105,6,6,,1,1,2,,"H39309-04-01",2549.3349609375
393090401,106,6,6,,2,2,2,,"H39309-04-01",2549.3349609375
393090401,107,6,6,,,,,,"H39309-04-01",2549.3349609375
393100401,105,6,6,,1,1,1,60000,"H39310-04-01",2549.3349609375
393100401,106,6,6,,2,2,2,,"H39310-04-01",2549.3349609375
393100401,107,6,6,,,,,,"H39310-04-01",2549.3349609375
394020401,107,1,6,,,,,,"H39402-04-01",911.797973632813
394040401,108,6,6,,,,,,"H39404-04-01",911.797973632813
394050401,105,1,1,,1,1,2,,"H39405-04-01",911.797973632813
394050401,106,1,1,,2,2,2,,"H39405-04-01",911.797973632813
394060401,106,1,6,,2,2,2,,"H39406-04-01",911.797973632813
394060401,107,1,6,,,,,,"H39406-04-01",911.797973632813
394070401,106,1,1,,2,2,2,,"H39407-04-01",911.797973632813
394070401,107,1,1,,,,,,"H39407-04-01",911.797973632813
394080401,106,1,1,,2,2,2,,"H39408-04-01",911.797973632813
394080401,107,1,1,,,,,,"H39408-04-01",911.797973632813
394100401,107,1,1,,,,,,"H39410-04-01",911.797973632813
395010401,105,4,4,,2,1,2,,"H39501-04-01",1220.53100585938
395010401,106,6,6,,2,2,2,,"H39501-04-01",1220.53100585938
395010401,107,6,6,,,,,,"H39501-04-01",1220.53100585938
395030401,105,6,6,,2,1,2,,"H39503-04-01",1220.53100585938
395030401,106,6,6,,2,2,2,,"H39503-04-01",1220.53100585938
395030401,107,6,6,,,,,,"H39503-04-01",1220.53100585938
395040401,105,4,4,,2,2,2,,"H39504-04-01",1220.53100585938
395040401,106,6,6,,2,2,2,,"H39504-04-01",1220.53100585938
395040401,107,6,6,,,,,,"H39504-04-01",1220.53100585938
395050401,106,6,6,,2,2,2,,"H39505-04-01",1220.53100585938
395050401,107,6,6,,,,,,"H39505-04-01",1220.53100585938
395060401,105,6,6,,2,2,2,,"H39506-04-01",1220.53100585938
395060401,107,6,6,,,,,,"H39506-04-01",1220.53100585938
395070401,105,4,4,,1,1,1,200000,"H39507-04-01",1220.53100585938
395070401,106,6,6,,2,2,2,,"H39507-04-01",1220.53100585938
395070401,107,6,6,,,,,,"H39507-04-01",1220.53100585938
395090401,105,6,6,,2,2,2,,"H39509-04-01",1220.53100585938
395090401,106,6,6,,2,2,2,,"H39509-04-01",1220.53100585938
395090401,107,6,6,,,,,,"H39509-04-01",1220.53100585938
395100401,105,6,6,,2,1,2,,"H39510-04-01",1220.53100585938
395100401,107,6,6,,,,,,"H39510-04-01",1220.53100585938
396020401,107,6,6,,,,,,"H39602-04-01",1151.29089355469
396060401,106,1,1,,2,2,2,,"H39606-04-01",1151.29089355469
396070401,105,4,6,,1,1,1,50000,"H39607-04-01",1151.29089355469
396070401,106,1,6,,2,2,2,,"H39607-04-01",1151.29089355469
396070401,107,1,6,,,,,,"H39607-04-01",1151.29089355469
396100401,107,1,6,,,,,,"H39610-04-01",1151.29089355469
397010401,105,6,6,,2,2,2,,"H39701-04-01",1330.84216308594
397010401,106,6,6,,2,2,2,,"H39701-04-01",1330.84216308594
397010401,107,6,6,,,,,,"H39701-04-01",1330.84216308594
397020401,106,6,6,,2,2,2,,"H39702-04-01",1330.84216308594
397020401,107,6,6,,,,,,"H39702-04-01",1330.84216308594
397030401,105,4,1,,2,2,2,,"H39703-04-01",1330.84216308594
397030401,106,6,6,,2,2,2,,"H39703-04-01",1330.84216308594
397030401,107,6,6,,,,,,"H39703-04-01",1330.84216308594
397040401,105,4,4,,2,2,2,,"H39704-04-01",1330.84216308594
397050401,106,6,6,,2,2,2,,"H39705-04-01",1330.84216308594
397060401,106,6,6,,2,2,2,,"H39706-04-01",1330.84216308594
397060401,107,6,6,,,,,,"H39706-04-01",1330.84216308594
397070401,106,6,6,,2,2,2,,"H39707-04-01",1330.84216308594
397070401,107,6,6,,,,,,"H39707-04-01",1330.84216308594
397080401,106,6,6,,2,2,2,,"H39708-04-01",1330.84216308594
397090401,106,6,6,,2,2,2,,"H39709-04-01",1330.84216308594
397090401,107,6,6,,,,,,"H39709-04-01",1330.84216308594
397100401,106,6,6,,2,2,2,,"H39710-04-01",1330.84216308594
397100401,107,6,6,,,,,,"H39710-04-01",1330.84216308594
398010401,107,6,6,,,,,,"H39801-04-01",1933.7021484375
398020401,107,6,6,,,,,,"H39802-04-01",1933.7021484375
398040401,106,6,6,,2,2,2,,"H39804-04-01",1933.7021484375
398040401,108,6,6,,,,,,"H39804-04-01",1933.7021484375
398050401,106,6,6,,2,2,2,,"H39805-04-01",1933.7021484375
398050401,107,6,6,,,,,,"H39805-04-01",1933.7021484375
398060401,108,6,6,,,,,,"H39806-04-01",1933.7021484375
398070401,106,6,6,,2,2,2,,"H39807-04-01",1933.7021484375
398080401,106,6,6,,2,2,2,,"H39808-04-01",1933.7021484375
398080401,107,6,6,,,,,,"H39808-04-01",1933.7021484375
398090401,105,4,6,,2,2,2,,"H39809-04-01",1933.7021484375
398090401,106,6,6,,2,2,2,,"H39809-04-01",1933.7021484375
398090401,107,6,6,,,,,,"H39809-04-01",1933.7021484375
399010401,106,6,6,,2,2,2,,"H39901-04-01",1611.22216796875
399010401,107,6,6,,,,,,"H39901-04-01",1611.22216796875
399020401,105,6,6,,2,1,1,135000,"H39902-04-01",1611.22216796875
399020401,106,6,6,,2,2,2,,"H39902-04-01",1611.22216796875
399020401,107,6,6,,,,,,"H39902-04-01",1611.22216796875
399030401,105,6,6,,1,1,2,,"H39903-04-01",1611.22216796875
399030401,106,6,6,,2,2,2,,"H39903-04-01",1611.22216796875
399030401,107,6,6,,,,,,"H39903-04-01",1611.22216796875
399030401,108,6,6,,,,,,"H39903-04-01",1611.22216796875
399040401,106,6,6,,2,2,2,,"H39904-04-01",1611.22216796875
399040401,107,6,6,,,,,,"H39904-04-01",1611.22216796875
399050401,107,6,6,,,,,,"H39905-04-01",1611.22216796875
399060401,105,1,4,,1,1,1,180000,"H39906-04-01",1611.22216796875
399060401,106,6,6,,2,2,2,,"H39906-04-01",1611.22216796875
399060401,107,6,6,,,,,,"H39906-04-01",1611.22216796875
399070401,105,4,4,,2,1,2,,"H39907-04-01",1611.22216796875
399070401,107,6,6,,,,,,"H39907-04-01",1611.22216796875
399080401,106,6,6,,2,2,2,,"H39908-04-01",1611.22216796875
399090401,106,6,6,,2,2,2,,"H39909-04-01",1611.22216796875
399090401,107,6,6,,,,,,"H39909-04-01",1611.22216796875
399090401,108,6,6,,,,,,"H39909-04-01",1611.22216796875
399100401,106,6,6,,2,2,2,,"H39910-04-01",1611.22216796875
399100401,107,6,6,,,,,,"H39910-04-01",1611.22216796875
399100401,108,6,6,,,,,,"H39910-04-01",1611.22216796875
400020401,107,6,6,,,,,,"H40002-04-01",1763.8642578125
400030401,105,6,6,,2,2,2,,"H40003-04-01",1763.8642578125
400030401,107,6,6,,,,,,"H40003-04-01",1763.8642578125
400050402,106,6,6,,2,2,2,,"H40005-04-02",1763.8642578125
400050402,107,6,6,,,,,,"H40005-04-02",1763.8642578125
400060401,106,6,6,,2,2,2,,"H40006-04-01",1763.8642578125
400060401,107,6,6,,,,,,"H40006-04-01",1763.8642578125
400070401,105,6,6,,2,1,2,,"H40007-04-01",1763.8642578125
400070401,106,6,6,,2,2,2,,"H40007-04-01",1763.8642578125
400070401,107,6,6,,,,,,"H40007-04-01",1763.8642578125
400080401,105,6,6,,2,1,2,,"H40008-04-01",1763.8642578125
400080401,106,6,6,,2,2,2,,"H40008-04-01",1763.8642578125
400080401,107,6,6,,,,,,"H40008-04-01",1763.8642578125
400090401,107,6,6,,,,,,"H40009-04-01",1763.8642578125
400100401,107,6,6,,,,,,"H40010-04-01",1763.8642578125
401010401,105,6,6,,2,1,2,,"H40101-04-01",4319.05126953125
401010401,106,6,6,,2,2,2,,"H40101-04-01",4319.05126953125
401010401,107,6,6,,,,,,"H40101-04-01",4319.05126953125
401030401,107,6,6,,,,,,"H40103-04-01",4319.05126953125
401040401,105,4,4,,2,2,2,,"H40104-04-01",4319.05126953125
401040401,106,6,6,,2,2,2,,"H40104-04-01",4319.05126953125
401040401,107,6,6,,,,,,"H40104-04-01",4319.05126953125
401050401,106,6,,,2,,,,"H40105-04-01",4319.05126953125
401050401,107,6,,,,,,,"H40105-04-01",4319.05126953125
401050401,108,6,,,,,,,"H40105-04-01",4319.05126953125
401060401,106,6,6,,2,2,2,,"H40106-04-01",4319.05126953125
401060401,107,6,6,,,,,,"H40106-04-01",4319.05126953125
401070401,105,6,6,,2,2,2,,"H40107-04-01",4319.05126953125
401070401,106,6,6,,2,2,2,,"H40107-04-01",4319.05126953125
401070401,107,1,6,,,,,,"H40107-04-01",4319.05126953125
401080401,105,6,6,,2,1,2,,"H40108-04-01",4319.05126953125
401080401,106,6,6,,2,2,2,,"H40108-04-01",4319.05126953125
401080401,107,6,6,,,,,,"H40108-04-01",4319.05126953125
401090401,105,6,6,,1,1,2,,"H40109-04-01",4319.05126953125
401090401,106,6,6,,2,2,2,,"H40109-04-01",4319.05126953125
401090401,107,6,6,,,,,,"H40109-04-01",4319.05126953125
401090401,108,6,6,,,,,,"H40109-04-01",4319.05126953125
401100401,105,4,4,,2,2,2,,"H40110-04-01",4319.05126953125
401100401,106,6,6,,2,2,2,,"H40110-04-01",4319.05126953125
401100401,107,6,6,,,,,,"H40110-04-01",4319.05126953125
402010401,106,6,6,,2,2,2,,"H40201-04-01",3219.75244140625
402010401,107,6,6,,,,,,"H40201-04-01",3219.75244140625
402020401,107,6,6,,,,,,"H40202-04-01",3219.75244140625
402030401,107,6,6,,,,,,"H40203-04-01",3219.75244140625
402040401,107,6,6,,,,,,"H40204-04-01",3219.75244140625
402050401,106,6,6,,2,2,2,,"H40205-04-01",3219.75244140625
402050401,107,6,6,,,,,,"H40205-04-01",3219.75244140625
402060401,106,6,6,,2,2,2,,"H40206-04-01",3219.75244140625
402060401,107,6,6,,,,,,"H40206-04-01",3219.75244140625
402070401,105,6,6,,2,1,2,,"H40207-04-01",3219.75244140625
402070401,106,6,6,,2,2,2,,"H40207-04-01",3219.75244140625
402070401,107,6,6,,,,,,"H40207-04-01",3219.75244140625
402080401,105,6,6,,2,1,2,,"H40208-04-01",3219.75244140625
402080401,106,6,6,,2,2,2,,"H40208-04-01",3219.75244140625
402080401,107,6,6,,,,,,"H40208-04-01",3219.75244140625
402080401,108,6,6,,,,,,"H40208-04-01",3219.75244140625
402090401,106,6,6,,2,2,2,,"H40209-04-01",3219.75244140625
402090401,107,6,6,,,,,,"H40209-04-01",3219.75244140625
402100401,105,6,6,,2,1,2,,"H40210-04-01",3219.75244140625
402100401,106,6,6,,2,2,2,,"H40210-04-01",3219.75244140625
402100401,107,6,6,,,,,,"H40210-04-01",3219.75244140625
403010401,105,6,6,,2,2,2,,"H40301-04-01",1800.61120605469
403010401,106,6,6,,2,2,2,,"H40301-04-01",1800.61120605469
403010401,107,6,6,,,,,,"H40301-04-01",1800.61120605469
403020401,106,6,6,,2,2,2,,"H40302-04-01",1800.61120605469
403030401,106,6,6,,2,2,2,,"H40303-04-01",1800.61120605469
403030401,107,6,6,,,,,,"H40303-04-01",1800.61120605469
403040401,107,6,6,,,,,,"H40304-04-01",1800.61120605469
403040401,108,6,6,,,,,,"H40304-04-01",1800.61120605469
403050401,105,6,6,,2,2,2,,"H40305-04-01",1800.61120605469
403050401,106,6,6,,2,2,2,,"H40305-04-01",1800.61120605469
403060401,105,6,6,,2,2,2,,"H40306-04-01",1800.61120605469
403060401,106,6,6,,2,2,2,,"H40306-04-01",1800.61120605469
403060401,107,6,6,,,,,,"H40306-04-01",1800.61120605469
403060401,108,6,6,,,,,,"H40306-04-01",1800.61120605469
403070401,105,6,6,,1,1,2,,"H40307-04-01",1800.61120605469
403070401,106,6,6,,2,2,2,,"H40307-04-01",1800.61120605469
403070401,107,6,6,,,,,,"H40307-04-01",1800.61120605469
403080401,105,6,6,,2,2,2,,"H40308-04-01",1800.61120605469
403080401,106,6,6,,2,2,2,,"H40308-04-01",1800.61120605469
403090401,107,6,6,,,,,,"H40309-04-01",1800.61120605469
403100401,105,6,6,,2,2,2,,"H40310-04-01",1800.61120605469
403100401,106,6,6,,2,2,2,,"H40310-04-01",1800.61120605469
403100401,107,6,6,,,,,,"H40310-04-01",1800.61120605469
404010401,105,6,6,,1,1,2,,"H40401-04-01",2133.70678710938
404010401,106,6,6,,2,2,2,,"H40401-04-01",2133.70678710938
404010401,107,6,6,,,,,,"H40401-04-01",2133.70678710938
404020401,107,6,6,,,,,,"H40402-04-01",2133.70678710938
404030401,105,6,6,,2,2,2,,"H40403-04-01",2133.70678710938
404030401,107,6,6,,,,,,"H40403-04-01",2133.70678710938
404040401,105,6,6,,2,2,2,,"H40404-04-01",2133.70678710938
404040401,107,6,6,,,,,,"H40404-04-01",2133.70678710938
404050401,105,6,6,,2,2,2,,"H40405-04-01",2133.70678710938
404050401,106,6,6,,2,2,2,,"H40405-04-01",2133.70678710938
404050401,107,6,6,,,,,,"H40405-04-01",2133.70678710938
404060401,105,6,6,,1,1,2,,"H40406-04-01",2133.70678710938
404060401,106,6,6,,2,2,2,,"H40406-04-01",2133.70678710938
404060401,107,6,6,,,,,,"H40406-04-01",2133.70678710938
404060401,108,6,6,,,,,,"H40406-04-01",2133.70678710938
404070401,105,6,6,,2,2,2,,"H40407-04-01",2133.70678710938
404070401,107,6,6,,,,,,"H40407-04-01",2133.70678710938
404080401,107,6,6,,,,,,"H40408-04-01",2133.70678710938
404090401,105,6,6,,1,1,2,,"H40409-04-01",2133.70678710938
404090401,106,6,6,,2,2,2,,"H40409-04-01",2133.70678710938
404090401,107,6,6,,,,,,"H40409-04-01",2133.70678710938
404100401,105,4,6,,2,2,2,,"H40410-04-01",2133.70678710938
404100401,107,6,6,,,,,,"H40410-04-01",2133.70678710938
405010401,106,6,6,,2,2,2,,"H40501-04-01",2694.79272460938
405010401,107,6,6,,,,,,"H40501-04-01",2694.79272460938
405020401,107,6,6,,,,,,"H40502-04-01",2694.79272460938
405030401,105,6,6,,2,2,2,,"H40503-04-01",2694.79272460938
405030401,106,6,6,,2,2,2,,"H40503-04-01",2694.79272460938
405030401,107,6,6,,,,,,"H40503-04-01",2694.79272460938
405040401,105,6,6,,2,2,2,,"H40504-04-01",2694.79272460938
405040401,107,6,6,,,,,,"H40504-04-01",2694.79272460938
405050401,106,6,6,,2,2,2,,"H40505-04-01",2694.79272460938
405050401,107,6,6,,,,,,"H40505-04-01",2694.79272460938
405060401,105,6,6,,2,1,2,,"H40506-04-01",2694.79272460938
405060401,106,6,6,,2,2,2,,"H40506-04-01",2694.79272460938
405060401,107,6,6,,,,,,"H40506-04-01",2694.79272460938
405070401,105,6,6,,1,1,2,,"H40507-04-01",2694.79272460938
405080401,105,6,6,,2,1,2,,"H40508-04-01",2694.79272460938
405080401,106,6,6,,2,2,2,,"H40508-04-01",2694.79272460938
405090401,105,6,6,,2,1,2,,"H40509-04-01",2694.79272460938
405090401,106,6,6,,2,2,2,,"H40509-04-01",2694.79272460938
405090401,107,6,6,,,,,,"H40509-04-01",2694.79272460938
405100401,106,6,6,,2,2,2,,"H40510-04-01",2694.79272460938
405100401,107,6,6,,,,,,"H40510-04-01",2694.79272460938
406010401,106,6,6,,2,2,2,,"H40601-04-01",5655.76318359375
407010401,106,1,1,,2,2,2,,"H40701-04-01",2266.640625
407030401,106,6,6,,2,2,2,,"H40703-04-01",2266.640625
407030401,107,6,6,,,,,,"H40703-04-01",2266.640625
407030401,108,6,6,,,,,,"H40703-04-01",2266.640625
407040401,106,1,1,,2,2,2,,"H40704-04-01",2266.640625
407080401,105,1,1,,2,2,2,,"H40708-04-01",2266.640625
407080401,106,1,1,,2,2,2,,"H40708-04-01",2266.640625
407080401,107,1,1,,,,,,"H40708-04-01",2266.640625
407090401,105,6,6,,2,2,2,,"H40709-04-01",2266.640625
407090401,106,6,6,,2,2,2,,"H40709-04-01",2266.640625
407090401,107,6,6,,,,,,"H40709-04-01",2266.640625
407100401,106,1,1,,2,2,2,,"H40710-04-01",2266.640625
408020401,107,6,6,,,,,,"H40802-04-01",3741.4892578125
408020401,108,1,1,,,,,,"H40802-04-01",3741.4892578125
408050401,107,6,6,,,,,,"H40805-04-01",3741.4892578125
408080401,106,6,6,,2,2,2,,"H40808-04-01",3741.4892578125
408090401,106,1,1,,2,2,2,,"H40809-04-01",3741.4892578125
408090401,107,6,6,,,,,,"H40809-04-01",3741.4892578125
408100401,104,1,1,,,,,,"H40810-04-01",3741.4892578125
408100401,106,1,1,,2,2,2,,"H40810-04-01",3741.4892578125
409020401,106,6,6,,2,2,2,,"H40902-04-01",4667.84765625
409040401,101,1,1,,2,2,2,,"H40904-04-01",4667.84765625
409040401,107,6,6,,,,,,"H40904-04-01",4667.84765625
409050401,106,6,6,,2,2,2,,"H40905-04-01",4667.84765625
409050401,107,6,6,,,,,,"H40905-04-01",4667.84765625
409080401,106,6,6,,2,2,2,,"H40908-04-01",4667.84765625
409080401,107,6,6,,,,,,"H40908-04-01",4667.84765625
410030401,106,1,1,,2,2,2,,"H41003-04-01",953.583068847656
410030401,107,1,1,,,,,,"H41003-04-01",953.583068847656
410030401,108,1,1,,,,,,"H41003-04-01",953.583068847656
410040401,106,6,6,,2,2,2,,"H41004-04-01",953.583068847656
410040401,108,6,6,,,,,,"H41004-04-01",953.583068847656
410050401,107,6,6,,,,,,"H41005-04-01",953.583068847656
410060401,106,6,6,,2,2,2,,"H41006-04-01",953.583068847656
410060401,107,6,6,,,,,,"H41006-04-01",953.583068847656
410060401,108,6,6,,,,,,"H41006-04-01",953.583068847656
410070401,107,6,6,,,,,,"H41007-04-01",953.583068847656
410080401,107,6,6,,,,,,"H41008-04-01",953.583068847656
410090401,107,6,6,,,,,,"H41009-04-01",953.583068847656
410100401,106,6,6,,2,2,2,,"H41010-04-01",953.583068847656
410100401,107,6,6,,,,,,"H41010-04-01",953.583068847656
411020401,106,6,6,,2,2,2,,"H41102-04-01",3022.623046875
411030401,106,6,6,,2,2,2,,"H41103-04-01",3022.623046875
411040401,107,6,6,,,,,,"H41104-04-01",3022.623046875
411060401,105,6,6,,2,2,2,,"H41106-04-01",3022.623046875
411060401,106,6,6,,2,2,2,,"H41106-04-01",3022.623046875
411060401,107,6,6,,,,,,"H41106-04-01",3022.623046875
411080401,106,6,6,,2,2,2,,"H41108-04-01",3022.623046875
411080401,107,6,6,,,,,,"H41108-04-01",3022.623046875
411090401,106,6,6,,2,2,2,,"H41109-04-01",3022.623046875
413020401,106,6,6,,2,2,2,,"H41302-04-01",2583.84936523438
413030401,106,6,6,,2,2,2,,"H41303-04-01",2583.84936523438
413090401,106,6,6,,2,2,2,,"H41309-04-01",2583.84936523438
413090401,107,6,6,,,,,,"H41309-04-01",2583.84936523438
413100401,101,1,1,,2,2,2,,"H41310-04-01",2583.84936523438
413100401,106,1,1,,2,2,2,,"H41310-04-01",2583.84936523438
414010401,106,1,1,,2,2,2,,"H41401-04-01",2895.740234375
414040401,105,1,1,,2,2,2,,"H41404-04-01",2895.740234375
414050401,106,6,6,,2,2,2,,"H41405-04-01",2895.740234375
414070401,101,1,6,,2,2,2,,"H41407-04-01",2895.740234375
414100401,106,1,1,,2,2,2,,"H41410-04-01",2895.740234375
415010401,107,6,6,,,,,,"H41501-04-01",4312.05419921875
415020401,107,6,6,,,,,,"H41502-04-01",4312.05419921875
415080401,106,1,6,,2,2,2,,"H41508-04-01",4312.05419921875
415100401,106,1,6,,2,2,2,,"H41510-04-01",4312.05419921875
415100401,107,1,6,,,,,,"H41510-04-01",4312.05419921875
417010401,106,1,6,,2,2,2,,"H41701-04-01",2704.7509765625
417090401,106,1,6,,2,2,2,,"H41709-04-01",2704.7509765625
417100401,101,1,6,,2,2,2,,"H41710-04-01",2704.7509765625
418030401,105,1,6,,2,2,2,,"H41803-04-01",2529.2197265625
418060401,107,6,6,,,,,,"H41806-04-01",2529.2197265625
418060401,108,6,6,,,,,,"H41806-04-01",2529.2197265625
418080401,107,6,6,,,,,,"H41808-04-01",2529.2197265625
418090401,106,1,6,,2,2,2,,"H41809-04-01",2529.2197265625
418090401,107,6,6,,,,,,"H41809-04-01",2529.2197265625
419010401,101,1,1,,2,2,2,,"H41901-04-01",2738.48071289063
419010401,106,6,6,,2,2,2,,"H41901-04-01",2738.48071289063
419020401,106,1,1,,2,2,2,,"H41902-04-01",2738.48071289063
419020401,108,1,1,,,,,,"H41902-04-01",2738.48071289063
419030401,107,1,1,,,,,,"H41903-04-01",2738.48071289063
419080401,106,1,1,,2,1,2,,"H41908-04-01",2738.48071289063
419090401,107,1,1,,,,,,"H41909-04-01",2738.48071289063
419100401,101,1,1,,2,2,2,,"H41910-04-01",2738.48071289063
419100401,106,1,1,,2,2,2,,"H41910-04-01",2738.48071289063
419100401,107,1,1,,,,,,"H41910-04-01",2738.48071289063
420030401,107,1,1,,,,,,"H42003-04-01",4114.3056640625
420030401,108,1,1,,,,,,"H42003-04-01",4114.3056640625
420040401,101,1,6,,2,2,2,,"H42004-04-01",4114.3056640625
420040401,106,1,6,,2,2,2,,"H42004-04-01",4114.3056640625
420040401,107,1,6,,,,,,"H42004-04-01",4114.3056640625
420060401,106,6,6,,2,2,2,,"H42006-04-01",4114.3056640625
420090401,106,1,6,,2,2,2,,"H42009-04-01",4114.3056640625
420090401,107,1,6,,,,,,"H42009-04-01",4114.3056640625
420090401,108,1,4,,,,,,"H42009-04-01",4114.3056640625
421010401,106,6,6,,2,2,2,,"H42101-04-01",6198.29052734375
421010401,107,6,6,,,,,,"H42101-04-01",6198.29052734375
421020401,106,6,6,,2,2,2,,"H42102-04-01",6198.29052734375
421020401,107,6,6,,,,,,"H42102-04-01",6198.29052734375
421040401,105,6,6,,2,2,2,,"H42104-04-01",6198.29052734375
421040401,106,6,6,,2,2,2,,"H42104-04-01",6198.29052734375
421050401,107,6,6,,,,,,"H42105-04-01",6198.29052734375
421060401,105,6,6,,2,2,2,,"H42106-04-01",6198.29052734375
421070401,107,6,6,,,,,,"H42107-04-01",6198.29052734375
